==10721== NVPROF is profiling process 10721, command: ./stencil 20 2048
Time: 1188013.08us
==10721== Profiling application: ./stencil 20 2048
==10721== Profiling result:
   Start  Duration            Grid Size      Block Size     Regs*    SSMem*    DSMem*           Device   Context    Stream        Unified Memory  Virtual Address  Name
1.80544s  2.0480us                    -               -         -         -         -  Tesla V100-PCIE         -         -            8.000000KB   0x2aef597f3000  [Unified Memory Memcpy DtoD]
1.80545s  4.5760us                    -               -         -         -         -  Tesla V100-PCIE         -         -           44.000000KB   0x2aef597f5000  [Unified Memory Memcpy DtoD]
1.80550s  356.25us           (8169 1 1)       (128 1 1)        28        0B        0B  Tesla V100-PCIE         1        53                     -                -  ApplyDoubleStencil_105_gpu(void*, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, void*, void*, void*, void (*) (void*), void*) [556]
1.80552s  487.64us           (8200 1 1)       (128 1 1)        16        0B        0B  Tesla V100-PCIE         3        51                     -                -  ApplyDoubleStencil_159_gpu(void*, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, void*, void*, void*, void (*) (void*), void*) [564]
1.80552s  22.816us           (8169 1 1)       (128 1 1)        16        0B        0B  Tesla V100-PCIE         2        50                     -                -  ApplyDoubleStencil_159_gpu(void*, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, void*, void*, void*, void (*) (void*), void*) [565]
1.80553s  513.05us           (8169 1 1)       (128 1 1)        16        0B        0B  Tesla V100-PCIE         4        52                     -                -  ApplyDoubleStencil_159_gpu(void*, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, void*, void*, void*, void (*) (void*), void*) [567]
1.80553s  161.66us                    -               -         -         -         -  Tesla V100-PCIE         -         -                    12   0x2aef507f0000  [Unified Memory GPU page faults]
1.80554s  387.87us                    -               -         -         -         -  Tesla V100-PCIE         -         -                    30   0x2aef597f8000  [Unified Memory GPU page faults]
1.80557s  377.02us                    -               -         -         -         -  Tesla V100-PCIE         -         -                    23   0x2aef58ff0000  [Unified Memory GPU page faults]
1.80567s  5.2160us                    -               -         -         -         -  Tesla V100-PCIE         -         -           48.000000KB   0x2aef507f0000  [Unified Memory Memcpy DtoD]
1.80568s  2.7200us                    -               -         -         -         -  Tesla V100-PCIE         -         -           12.000000KB   0x2aef507fc000  [Unified Memory Memcpy DtoD]
1.80568s  2.0800us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2aef507ff000  [Unified Memory Memcpy DtoD]
1.80570s  170.30us                    -               -         -         -         -  Tesla V100-PCIE         -         -                    18   0x2aef50800000  [Unified Memory GPU page faults]
1.80584s  2.4320us                    -               -         -         -         -  Tesla V100-PCIE         -         -           16.000000KB   0x2aef50800000  [Unified Memory Memcpy DtoD]
1.80584s  5.2160us                    -               -         -         -         -  Tesla V100-PCIE         -         -           48.000000KB   0x2aef50804000  [Unified Memory Memcpy DtoD]
1.80585s  23.392us           (8169 1 1)       (128 1 1)        16        0B        0B  Tesla V100-PCIE         1        53                     -                -  ApplyDoubleStencil_159_gpu(void*, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, void*, void*, void*, void (*) (void*), void*) [568]
1.80589s  5.8560us                    -               -         -         -         -  Tesla V100-PCIE         -         -           48.000000KB   0x2aef58ff0000  [Unified Memory Memcpy DtoH]
1.80589s  2.8160us                    -               -         -         -         -  Tesla V100-PCIE         -         -           16.000000KB   0x2aef58ffc000  [Unified Memory Memcpy DtoH]
1.80590s  3.2640us                    -               -         -         -         -  Tesla V100-PCIE         -         -           32.000000KB   0x2aef597f0000  [Unified Memory Memcpy DtoD]
1.80591s  4.0960us                    -               -         -         -         -  Tesla V100-PCIE         -         -           32.000000KB   0x2aef597f8000  [Unified Memory Memcpy DtoD]
1.80591s  6.4640us                    -               -         -         -         -  Tesla V100-PCIE         -         -           48.000000KB   0x2aef58ff0000  [Unified Memory Memcpy HtoD]
1.80592s  4.4160us                    -               -         -         -         -  Tesla V100-PCIE         -         -           16.000000KB   0x2aef58ffc000  [Unified Memory Memcpy HtoD]
1.80593s  94.560us                    -               -         -         -         -  Tesla V100-PCIE         -         -                    25   0x2aef517f8000  [Unified Memory GPU page faults]
1.80594s  113.44us                    -               -         -         -         -  Tesla V100-PCIE         -         -                    18   0x2aef50ff0000  [Unified Memory GPU page faults]
1.80600s  3.7440us                    -               -         -         -         -  Tesla V100-PCIE         -         -           32.000000KB   0x2aef517f0000  [Unified Memory Memcpy DtoD]
1.80600s  4.1280us                    -               -         -         -         -  Tesla V100-PCIE         -         -           32.000000KB   0x2aef517f8000  [Unified Memory Memcpy DtoD]
1.80601s  5.2800us                    -               -         -         -         -  Tesla V100-PCIE         -         -           48.000000KB   0x2aef50ff0000  [Unified Memory Memcpy DtoH]
1.80601s  3.1040us                    -               -         -         -         -  Tesla V100-PCIE         -         -           16.000000KB   0x2aef50ffc000  [Unified Memory Memcpy DtoH]
1.80603s  6.4960us                    -               -         -         -         -  Tesla V100-PCIE         -         -           48.000000KB   0x2aef50ff0000  [Unified Memory Memcpy HtoD]
1.80604s  4.3520us                    -               -         -         -         -  Tesla V100-PCIE         -         -           16.000000KB   0x2aef50ffc000  [Unified Memory Memcpy HtoD]
1.80613s  365.25us           (8169 1 1)       (128 1 1)        28        0B        0B  Tesla V100-PCIE         2        50                     -                -  ApplyDoubleStencil_105_gpu(void*, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, void*, void*, void*, void (*) (void*), void*) [581]
1.80614s  139.04us                    -               -         -         -         -  Tesla V100-PCIE         -         -                    23   0x2aef50ff8000  [Unified Memory GPU page faults]
1.80616s  24.672us           (8200 1 1)       (128 1 1)        28        0B        0B  Tesla V100-PCIE         3        51                     -                -  ApplyDoubleStencil_105_gpu(void*, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, void*, void*, void*, void (*) (void*), void*) [582]
1.80619s  506.81us           (8169 1 1)       (128 1 1)        28        0B        0B  Tesla V100-PCIE         4        52                     -                -  ApplyDoubleStencil_105_gpu(void*, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, void*, void*, void*, void (*) (void*), void*) [584]
1.80621s  198.40us                    -               -         -         -         -  Tesla V100-PCIE         -         -                    19   0x2aef507fc000  [Unified Memory GPU page faults]
1.80625s  3.2960us                    -               -         -         -         -  Tesla V100-PCIE         -         -           32.000000KB   0x2aef50ff0000  [Unified Memory Memcpy DtoH]
1.80625s  3.8400us                    -               -         -         -         -  Tesla V100-PCIE         -         -           32.000000KB   0x2aef50ff8000  [Unified Memory Memcpy DtoH]
1.80626s  5.4400us                    -               -         -         -         -  Tesla V100-PCIE         -         -           32.000000KB   0x2aef50ff0000  [Unified Memory Memcpy HtoD]
1.80626s  5.5040us                    -               -         -         -         -  Tesla V100-PCIE         -         -           32.000000KB   0x2aef50ff8000  [Unified Memory Memcpy HtoD]
1.80628s  171.78us                    -               -         -         -         -  Tesla V100-PCIE         -         -                    11   0x2aef517f0000  [Unified Memory GPU page faults]
1.80630s  4.9920us                    -               -         -         -         -  Tesla V100-PCIE         -         -           48.000000KB   0x2aef507f0000  [Unified Memory Memcpy DtoD]
1.80631s  2.8800us                    -               -         -         -         -  Tesla V100-PCIE         -         -           16.000000KB   0x2aef507fc000  [Unified Memory Memcpy DtoD]
1.80636s  2.4000us                    -               -         -         -         -  Tesla V100-PCIE         -         -           16.000000KB   0x2aef517f0000  [Unified Memory Memcpy DtoD]
1.80636s  5.9200us                    -               -         -         -         -  Tesla V100-PCIE         -         -           48.000000KB   0x2aef517f4000  [Unified Memory Memcpy DtoD]
1.80637s  5.8560us                    -               -         -         -         -  Tesla V100-PCIE         -         -           56.000000KB   0x2aef50800000  [Unified Memory Memcpy DtoD]
1.80638s  2.5600us                    -               -         -         -         -  Tesla V100-PCIE         -         -            8.000000KB   0x2aef5080e000  [Unified Memory Memcpy DtoD]
1.80642s  5.6960us                    -               -         -         -         -  Tesla V100-PCIE         -         -           48.000000KB   0x2aef58ff0000  [Unified Memory Memcpy DtoH]
1.80642s  3.1680us                    -               -         -         -         -  Tesla V100-PCIE         -         -           16.000000KB   0x2aef58ffc000  [Unified Memory Memcpy DtoH]
1.80642s  6.6240us                    -               -         -         -         -  Tesla V100-PCIE         -         -           48.000000KB   0x2aef58ff0000  [Unified Memory Memcpy HtoD]
1.80643s  153.28us                    -               -         -         -         -  Tesla V100-PCIE         -         -                    30   0x2aef50ff0000  [Unified Memory GPU page faults]
1.80643s  4.4160us                    -               -         -         -         -  Tesla V100-PCIE         -         -           16.000000KB   0x2aef58ffc000  [Unified Memory Memcpy HtoD]
1.80646s  50.720us                    -               -         -         -         -  Tesla V100-PCIE         -         -                     6   0x2aef597f0000  [Unified Memory GPU page faults]
1.80649s  2.1760us                    -               -         -         -         -  Tesla V100-PCIE         -         -           12.000000KB   0x2aef597f0000  [Unified Memory Memcpy DtoD]
1.80649s  2.4320us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2aef597f3000  [Unified Memory Memcpy DtoD]
1.80649s  1.9200us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2aef597f4000  [Unified Memory Memcpy DtoD]
1.80649s  2.1120us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2aef597f5000  [Unified Memory Memcpy DtoD]
1.80649s  1.9520us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2aef597f6000  [Unified Memory Memcpy DtoD]
1.80650s  4.2560us                    -               -         -         -         -  Tesla V100-PCIE         -         -           36.000000KB   0x2aef597f7000  [Unified Memory Memcpy DtoD]
1.80653s  4.0000us                    -               -         -         -         -  Tesla V100-PCIE         -         -           40.000000KB   0x2aef50ff0000  [Unified Memory Memcpy DtoH]
1.80653s  2.0800us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2aef50ffa000  [Unified Memory Memcpy DtoH]
1.80653s  1.9840us                    -               -         -         -         -  Tesla V100-PCIE         -         -            8.000000KB   0x2aef50ffb000  [Unified Memory Memcpy DtoH]
1.80654s  1.8880us                    -               -         -         -         -  Tesla V100-PCIE         -         -            8.000000KB   0x2aef50ffd000  [Unified Memory Memcpy DtoH]
1.80654s  1.6960us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2aef50fff000  [Unified Memory Memcpy DtoH]
1.80655s  5.7920us                    -               -         -         -         -  Tesla V100-PCIE         -         -           40.000000KB   0x2aef50ff0000  [Unified Memory Memcpy HtoD]
1.80656s  3.3920us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2aef50ffa000  [Unified Memory Memcpy HtoD]
1.80656s  3.6800us                    -               -         -         -         -  Tesla V100-PCIE         -         -            8.000000KB   0x2aef50ffb000  [Unified Memory Memcpy HtoD]
1.80657s  2.9760us                    -               -         -         -         -  Tesla V100-PCIE         -         -            8.000000KB   0x2aef50ffd000  [Unified Memory Memcpy HtoD]
1.80657s  2.6560us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2aef50fff000  [Unified Memory Memcpy HtoD]
1.80658s  129.34us                    -               -         -         -         -  Tesla V100-PCIE         -         -                    32   0x2aef58ff0000  [Unified Memory GPU page faults]
1.80666s  4.5760us                    -               -         -         -         -  Tesla V100-PCIE         -         -           48.000000KB   0x2aef58ff0000  [Unified Memory Memcpy DtoH]
1.80667s  2.5280us                    -               -         -         -         -  Tesla V100-PCIE         -         -           16.000000KB   0x2aef58ffc000  [Unified Memory Memcpy DtoH]
1.80669s  6.5600us                    -               -         -         -         -  Tesla V100-PCIE         -         -           48.000000KB   0x2aef58ff0000  [Unified Memory Memcpy HtoD]
1.80669s  4.3840us                    -               -         -         -         -  Tesla V100-PCIE         -         -           16.000000KB   0x2aef58ffc000  [Unified Memory Memcpy HtoD]
1.80760s  221.09us           (8169 1 1)       (128 1 1)        28        0B        0B  Tesla V100-PCIE         1        53                     -                -  ApplyDoubleStencil_105_gpu(void*, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, void*, void*, void*, void (*) (void*), void*) [583]
1.80763s  358.43us           (8169 1 1)       (128 1 1)        16        0B        0B  Tesla V100-PCIE         2        50                     -                -  ApplyDoubleStencil_159_gpu(void*, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, void*, void*, void*, void (*) (void*), void*) [592]
1.80763s  404.22us           (8200 1 1)       (128 1 1)        16        0B        0B  Tesla V100-PCIE         3        51                     -                -  ApplyDoubleStencil_159_gpu(void*, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, void*, void*, void*, void (*) (void*), void*) [593]
1.80763s  23.712us           (8169 1 1)       (128 1 1)        16        0B        0B  Tesla V100-PCIE         4        52                     -                -  ApplyDoubleStencil_159_gpu(void*, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, void*, void*, void*, void (*) (void*), void*) [595]
1.80764s  196.16us                    -               -         -         -         -  Tesla V100-PCIE         -         -                    21   0x2aef507f0000  [Unified Memory GPU page faults]
1.80764s  268.93us                    -               -         -         -         -  Tesla V100-PCIE         -         -                    43   0x2aef58ffc000  [Unified Memory GPU page faults]
1.80765s  269.54us                    -               -         -         -         -  Tesla V100-PCIE         -         -                    30   0x2aef597f8000  [Unified Memory GPU page faults]
1.80776s  4.5440us                    -               -         -         -         -  Tesla V100-PCIE         -         -           44.000000KB   0x2aef507f0000  [Unified Memory Memcpy DtoD]
1.80776s  2.3360us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2aef507fb000  [Unified Memory Memcpy DtoD]
1.80776s  1.9200us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2aef507fc000  [Unified Memory Memcpy DtoD]
1.80777s  2.2720us                    -               -         -         -         -  Tesla V100-PCIE         -         -           12.000000KB   0x2aef507fd000  [Unified Memory Memcpy DtoD]
1.80780s  1.9200us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2aef50800000  [Unified Memory Memcpy DtoD]
1.80780s  1.9200us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2aef50801000  [Unified Memory Memcpy DtoD]
1.80781s  5.4720us                    -               -         -         -         -  Tesla V100-PCIE         -         -           56.000000KB   0x2aef50802000  [Unified Memory Memcpy DtoD]
1.80783s  23.808us           (8169 1 1)       (128 1 1)        16        0B        0B  Tesla V100-PCIE         1        53                     -                -  ApplyDoubleStencil_159_gpu(void*, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, void*, void*, void*, void (*) (void*), void*) [596]
1.80788s  4.6080us                    -               -         -         -         -  Tesla V100-PCIE         -         -           48.000000KB   0x2aef58ff0000  [Unified Memory Memcpy DtoH]
1.80788s  2.8480us                    -               -         -         -         -  Tesla V100-PCIE         -         -           16.000000KB   0x2aef58ffc000  [Unified Memory Memcpy DtoH]
1.80788s  6.4640us                    -               -         -         -         -  Tesla V100-PCIE         -         -           48.000000KB   0x2aef58ff0000  [Unified Memory Memcpy HtoD]
1.80788s  7.5840us                    -               -         -         -         -  Tesla V100-PCIE         -         -           32.000000KB   0x2aef597f0000  [Unified Memory Memcpy DtoD]
1.80789s  4.7680us                    -               -         -         -         -  Tesla V100-PCIE         -         -           16.000000KB   0x2aef58ffc000  [Unified Memory Memcpy HtoD]
1.80789s  6.0480us                    -               -         -         -         -  Tesla V100-PCIE         -         -           32.000000KB   0x2aef597f8000  [Unified Memory Memcpy DtoD]
1.80791s  84.384us                    -               -         -         -         -  Tesla V100-PCIE         -         -                    11   0x2aef50ffc000  [Unified Memory GPU page faults]
1.80792s  129.89us                    -               -         -         -         -  Tesla V100-PCIE         -         -                    27   0x2aef517f8000  [Unified Memory GPU page faults]
1.80796s  4.9920us                    -               -         -         -         -  Tesla V100-PCIE         -         -           48.000000KB   0x2aef50ff0000  [Unified Memory Memcpy DtoH]
1.80797s  2.7840us                    -               -         -         -         -  Tesla V100-PCIE         -         -           16.000000KB   0x2aef50ffc000  [Unified Memory Memcpy DtoH]
1.80797s  7.2640us                    -               -         -         -         -  Tesla V100-PCIE         -         -           48.000000KB   0x2aef50ff0000  [Unified Memory Memcpy HtoD]
1.80798s  4.4480us                    -               -         -         -         -  Tesla V100-PCIE         -         -           16.000000KB   0x2aef50ffc000  [Unified Memory Memcpy HtoD]
1.80801s  3.7440us                    -               -         -         -         -  Tesla V100-PCIE         -         -           32.000000KB   0x2aef517f0000  [Unified Memory Memcpy DtoD]
1.80802s  4.0640us                    -               -         -         -         -  Tesla V100-PCIE         -         -           32.000000KB   0x2aef517f8000  [Unified Memory Memcpy DtoD]
1.80812s  24.383us           (8200 1 1)       (128 1 1)        28        0B        0B  Tesla V100-PCIE         3        51                     -                -  ApplyDoubleStencil_105_gpu(void*, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, void*, void*, void*, void (*) (void*), void*) [608]
1.80814s  211.58us           (8169 1 1)       (128 1 1)        28        0B        0B  Tesla V100-PCIE         2        50                     -                -  ApplyDoubleStencil_105_gpu(void*, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, void*, void*, void*, void (*) (void*), void*) [610]
1.80816s  503.52us           (8169 1 1)       (128 1 1)        28        0B        0B  Tesla V100-PCIE         4        52                     -                -  ApplyDoubleStencil_105_gpu(void*, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, void*, void*, void*, void (*) (void*), void*) [612]
1.80817s  102.78us                    -               -         -         -         -  Tesla V100-PCIE         -         -                    43   0x2aef517f0000  [Unified Memory GPU page faults]
1.80818s  278.11us                    -               -         -         -         -  Tesla V100-PCIE         -         -                    40   0x2aef507fc000  [Unified Memory GPU page faults]
1.80820s  25.727us           (8169 1 1)       (128 1 1)        28        0B        0B  Tesla V100-PCIE         1        53                     -                -  ApplyDoubleStencil_105_gpu(void*, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, void*, void*, void*, void (*) (void*), void*) [611]
1.80822s  24.287us           (8200 1 1)       (128 1 1)        16        0B        0B  Tesla V100-PCIE         3        51                     -                -  ApplyDoubleStencil_159_gpu(void*, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, void*, void*, void*, void (*) (void*), void*) [623]
1.80823s  24.096us           (8169 1 1)       (128 1 1)        16        0B        0B  Tesla V100-PCIE         1        53                     -                -  ApplyDoubleStencil_159_gpu(void*, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, void*, void*, void*, void (*) (void*), void*) [624]
1.80826s  3.6480us                    -               -         -         -         -  Tesla V100-PCIE         -         -           32.000000KB   0x2aef517f0000  [Unified Memory Memcpy DtoD]
1.80827s  4.0000us                    -               -         -         -         -  Tesla V100-PCIE         -         -           32.000000KB   0x2aef517f8000  [Unified Memory Memcpy DtoD]
1.80828s  83.680us                    -               -         -         -         -  Tesla V100-PCIE         -         -                    23   0x2aef597f0000  [Unified Memory GPU page faults]
1.80835s  3.7760us                    -               -         -         -         -  Tesla V100-PCIE         -         -           32.000000KB   0x2aef597f0000  [Unified Memory Memcpy DtoD]
1.80835s  3.9680us                    -               -         -         -         -  Tesla V100-PCIE         -         -           32.000000KB   0x2aef597f8000  [Unified Memory Memcpy DtoD]
1.80835s  23.935us           (8169 1 1)       (128 1 1)        16        0B        0B  Tesla V100-PCIE         2        50                     -                -  ApplyDoubleStencil_159_gpu(void*, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, void*, void*, void*, void (*) (void*), void*) [621]
1.80840s  4.9920us                    -               -         -         -         -  Tesla V100-PCIE         -         -           48.000000KB   0x2aef507f0000  [Unified Memory Memcpy DtoD]
1.80841s  2.8480us                    -               -         -         -         -  Tesla V100-PCIE         -         -           16.000000KB   0x2aef507fc000  [Unified Memory Memcpy DtoD]
1.80842s  3.5840us                    -               -         -         -         -  Tesla V100-PCIE         -         -           32.000000KB   0x2aef50800000  [Unified Memory Memcpy DtoD]
1.80842s  2.3680us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2aef50808000  [Unified Memory Memcpy DtoD]
1.80842s  1.8560us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2aef50809000  [Unified Memory Memcpy DtoD]
1.80842s  2.9760us                    -               -         -         -         -  Tesla V100-PCIE         -         -           24.000000KB   0x2aef5080a000  [Unified Memory Memcpy DtoD]
1.80848s  114.82us                    -               -         -         -         -  Tesla V100-PCIE         -         -                     7   0x2aef50ff0000  [Unified Memory GPU page faults]
1.80854s  4.0640us                    -               -         -         -         -  Tesla V100-PCIE         -         -           32.000000KB   0x2aef50ff0000  [Unified Memory Memcpy DtoH]
1.80854s  2.5280us                    -               -         -         -         -  Tesla V100-PCIE         -         -            8.000000KB   0x2aef50ff8000  [Unified Memory Memcpy DtoH]
1.80855s  1.9200us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2aef50ffa000  [Unified Memory Memcpy DtoH]
1.80855s  2.7840us                    -               -         -         -         -  Tesla V100-PCIE         -         -           20.000000KB   0x2aef50ffb000  [Unified Memory Memcpy DtoH]
1.80857s  5.1520us                    -               -         -         -         -  Tesla V100-PCIE         -         -           32.000000KB   0x2aef50ff0000  [Unified Memory Memcpy HtoD]
1.80857s  3.6800us                    -               -         -         -         -  Tesla V100-PCIE         -         -            8.000000KB   0x2aef50ff8000  [Unified Memory Memcpy HtoD]
1.80858s  3.3920us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2aef50ffa000  [Unified Memory Memcpy HtoD]
1.80858s  4.0000us                    -               -         -         -         -  Tesla V100-PCIE         -         -           20.000000KB   0x2aef50ffb000  [Unified Memory Memcpy HtoD]
1.80859s  85.088us                    -               -         -         -         -  Tesla V100-PCIE         -         -                     6   0x2aef58ff0000  [Unified Memory GPU page faults]
1.80863s  4.8320us                    -               -         -         -         -  Tesla V100-PCIE         -         -           48.000000KB   0x2aef58ff0000  [Unified Memory Memcpy DtoH]
1.80863s  2.7840us                    -               -         -         -         -  Tesla V100-PCIE         -         -           16.000000KB   0x2aef58ffc000  [Unified Memory Memcpy DtoH]
1.80865s  6.4320us                    -               -         -         -         -  Tesla V100-PCIE         -         -           48.000000KB   0x2aef58ff0000  [Unified Memory Memcpy HtoD]
1.80866s  4.3840us                    -               -         -         -         -  Tesla V100-PCIE         -         -           16.000000KB   0x2aef58ffc000  [Unified Memory Memcpy HtoD]
1.80866s  23.455us           (8169 1 1)       (128 1 1)        16        0B        0B  Tesla V100-PCIE         4        52                     -                -  ApplyDoubleStencil_159_gpu(void*, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, void*, void*, void*, void (*) (void*), void*) [622]
1.80874s  241.15us           (8200 1 1)       (128 1 1)        28        0B        0B  Tesla V100-PCIE         3        51                     -                -  ApplyDoubleStencil_105_gpu(void*, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, void*, void*, void*, void (*) (void*), void*) [638]
1.80876s  143.10us                    -               -         -         -         -  Tesla V100-PCIE         -         -                    24   0x2aef517f4000  [Unified Memory GPU page faults]
1.80876s  260.35us           (8169 1 1)       (128 1 1)        28        0B        0B  Tesla V100-PCIE         2        50                     -                -  ApplyDoubleStencil_105_gpu(void*, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, void*, void*, void*, void (*) (void*), void*) [639]
1.80877s  158.69us                    -               -         -         -         -  Tesla V100-PCIE         -         -                    28   0x2aef50ff8000  [Unified Memory GPU page faults]
1.80878s  25.215us           (8169 1 1)       (128 1 1)        28        0B        0B  Tesla V100-PCIE         4        52                     -                -  ApplyDoubleStencil_105_gpu(void*, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, void*, void*, void*, void (*) (void*), void*) [640]
1.80888s  2.0480us                    -               -         -         -         -  Tesla V100-PCIE         -         -           16.000000KB   0x2aef517f0000  [Unified Memory Memcpy DtoD]
1.80888s  4.9920us                    -               -         -         -         -  Tesla V100-PCIE         -         -           48.000000KB   0x2aef517f4000  [Unified Memory Memcpy DtoD]
1.80890s  3.2960us                    -               -         -         -         -  Tesla V100-PCIE         -         -           32.000000KB   0x2aef50ff0000  [Unified Memory Memcpy DtoH]
1.80890s  3.8400us                    -               -         -         -         -  Tesla V100-PCIE         -         -           32.000000KB   0x2aef50ff8000  [Unified Memory Memcpy DtoH]
1.80890s  90.656us                    -               -         -         -         -  Tesla V100-PCIE         -         -                    30   0x2aef597f8000  [Unified Memory GPU page faults]
1.80891s  5.6000us                    -               -         -         -         -  Tesla V100-PCIE         -         -           32.000000KB   0x2aef50ff0000  [Unified Memory Memcpy HtoD]
1.80892s  4.9280us                    -               -         -         -         -  Tesla V100-PCIE         -         -           32.000000KB   0x2aef50ff8000  [Unified Memory Memcpy HtoD]
1.80894s  95.392us                    -               -         -         -         -  Tesla V100-PCIE         -         -                    26   0x2aef58ffc000  [Unified Memory GPU page faults]
1.80896s  3.7440us                    -               -         -         -         -  Tesla V100-PCIE         -         -           32.000000KB   0x2aef597f0000  [Unified Memory Memcpy DtoD]
1.80897s  4.0320us                    -               -         -         -         -  Tesla V100-PCIE         -         -           32.000000KB   0x2aef597f8000  [Unified Memory Memcpy DtoD]
1.80898s  8.0000us                    -               -         -         -         -  Tesla V100-PCIE         -         -           48.000000KB   0x2aef58ff0000  [Unified Memory Memcpy DtoH]
1.80899s  3.0080us                    -               -         -         -         -  Tesla V100-PCIE         -         -           16.000000KB   0x2aef58ffc000  [Unified Memory Memcpy DtoH]
1.80900s  6.4320us                    -               -         -         -         -  Tesla V100-PCIE         -         -           48.000000KB   0x2aef58ff0000  [Unified Memory Memcpy HtoD]
1.80901s  3.6480us                    -               -         -         -         -  Tesla V100-PCIE         -         -           16.000000KB   0x2aef58ffc000  [Unified Memory Memcpy HtoD]
1.80906s  434.49us           (8169 1 1)       (128 1 1)        28        0B        0B  Tesla V100-PCIE         1        53                     -                -  ApplyDoubleStencil_105_gpu(void*, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, void*, void*, void*, void (*) (void*), void*) [637]
1.80910s  473.72us           (8169 1 1)       (128 1 1)        16        0B        0B  Tesla V100-PCIE         2        50                     -                -  ApplyDoubleStencil_159_gpu(void*, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, void*, void*, void*, void (*) (void*), void*) [647]
1.80910s  408.54us                    -               -         -         -         -  Tesla V100-PCIE         -         -                    16   0x2aef507f0000  [Unified Memory GPU page faults]
1.80910s  22.784us           (8200 1 1)       (128 1 1)        16        0B        0B  Tesla V100-PCIE         3        51                     -                -  ApplyDoubleStencil_159_gpu(void*, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, void*, void*, void*, void (*) (void*), void*) [649]
1.80910s  537.60us           (8169 1 1)       (128 1 1)        16        0B        0B  Tesla V100-PCIE         4        52                     -                -  ApplyDoubleStencil_159_gpu(void*, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, void*, void*, void*, void (*) (void*), void*) [648]
1.80913s  380.64us                    -               -         -         -         -  Tesla V100-PCIE         -         -                    32   0x2aef597f0000  [Unified Memory GPU page faults]
1.80914s  402.75us                    -               -         -         -         -  Tesla V100-PCIE         -         -                    44   0x2aef58ff0000  [Unified Memory GPU page faults]
1.80943s  4.8320us                    -               -         -         -         -  Tesla V100-PCIE         -         -           48.000000KB   0x2aef507f0000  [Unified Memory Memcpy DtoD]
1.80944s  2.4000us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2aef507fc000  [Unified Memory Memcpy DtoD]
1.80944s  1.8880us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2aef507fd000  [Unified Memory Memcpy DtoD]
1.80944s  2.1120us                    -               -         -         -         -  Tesla V100-PCIE         -         -            8.000000KB   0x2aef507fe000  [Unified Memory Memcpy DtoD]
