==10647== NVPROF is profiling process 10647, command: ./stencil 20 2048
Time: 425433.16us
==10647== Profiling application: ./stencil 20 2048
==10647== Profiling result:
   Start  Duration            Grid Size      Block Size     Regs*    SSMem*    DSMem*           Device   Context    Stream        Unified Memory  Virtual Address  Name
1.03244s  4.7680us                    -               -         -         -         -  Tesla V100-PCIE         -         -           40.000000KB   0x2b3ed6ff0000  [Unified Memory Memcpy DtoD]
1.03245s  4.0320us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b3ed6ffa000  [Unified Memory Memcpy DtoD]
1.03245s  3.5520us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b3ed6ffb000  [Unified Memory Memcpy DtoD]
1.03245s  2.4640us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b3ed6ffc000  [Unified Memory Memcpy DtoD]
1.03246s  2.5920us                    -               -         -         -         -  Tesla V100-PCIE         -         -           12.000000KB   0x2b3ed6ffd000  [Unified Memory Memcpy DtoD]
1.03246s  46.528us          (16353 1 1)       (128 1 1)        16        0B        0B  Tesla V100-PCIE         2        28                     -                -  ApplyDoubleStencil_159_gpu(void*, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, void*, void*, void*, void (*) (void*), void*) [563]
1.03255s  125.02us          (16353 1 1)       (128 1 1)        28        0B        0B  Tesla V100-PCIE         2        28                     -                -  ApplyDoubleStencil_105_gpu(void*, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, void*, void*, void*, void (*) (void*), void*) [571]
1.03256s  117.73us                    -               -         -         -         -  Tesla V100-PCIE         -         -                    27   0x2b3ed6ffc000  [Unified Memory GPU page faults]
1.03257s  558.56us          (16353 1 1)       (128 1 1)        28        0B        0B  Tesla V100-PCIE         1        29                     -                -  ApplyDoubleStencil_105_gpu(void*, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, void*, void*, void*, void (*) (void*), void*) [572]
1.03262s  128.58us                    -               -         -         -         -  Tesla V100-PCIE         -         -                     2   0x2b3ed6e20000  [Unified Memory GPU page faults]
1.03266s  2.3360us                    -               -         -         -         -  Tesla V100-PCIE         -         -           16.000000KB   0x2b3ed6ffc000  [Unified Memory Memcpy DtoD]
1.03268s  44.384us          (16353 1 1)       (128 1 1)        16        0B        0B  Tesla V100-PCIE         2        28                     -                -  ApplyDoubleStencil_159_gpu(void*, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, void*, void*, void*, void (*) (void*), void*) [577]
1.03275s  107.30us                    -               -         -         -         -  Tesla V100-PCIE         -         -                    30   0x2b3ed6ffc000  [Unified Memory GPU page faults]
1.03278s  299.80us                    -               -         -         -         -  Tesla V100-PCIE         -         -                     -   0x2b3ed6ffc000  [Unified Memory page throttle]
1.03279s  300.59us                    -               -         -         -         -  Tesla V100-PCIE         -         -                     -   0x2b3ed6ffd000  [Unified Memory page throttle]
1.03279s  300.65us                    -               -         -         -         -  Tesla V100-PCIE         -         -                     -   0x2b3ed6ffe000  [Unified Memory page throttle]
1.03279s  299.81us                    -               -         -         -         -  Tesla V100-PCIE         -         -                     -   0x2b3ed6fff000  [Unified Memory page throttle]
1.03284s  2.7200us                    -               -         -         -         -  Tesla V100-PCIE         -         -           16.000000KB   0x2b3ed7000000  [Unified Memory Memcpy DtoD]
1.03284s  5.2480us                    -               -         -         -         -  Tesla V100-PCIE         -         -           48.000000KB   0x2b3ed7004000  [Unified Memory Memcpy DtoD]
1.03286s  33.376us                    -               -         -         -         -  Tesla V100-PCIE         -         -                    30   0x2b3ed6ffc000  [Unified Memory GPU page faults]
1.03289s  34.208us                    -               -         -         -         -  Tesla V100-PCIE         -         -                    30   0x2b3ed6ffc000  [Unified Memory GPU page faults]
1.03293s  41.088us                    -               -         -         -         -  Tesla V100-PCIE         -         -                    30   0x2b3ed6ffc000  [Unified Memory GPU page faults]
1.03297s  29.248us                    -               -         -         -         -  Tesla V100-PCIE         -         -                    30   0x2b3ed6ffc000  [Unified Memory GPU page faults]
1.03300s  78.528us                    -               -         -         -         -  Tesla V100-PCIE         -         -                    30   0x2b3ed6ffc000  [Unified Memory GPU page faults]
1.03307s  56.768us                    -               -         -         -         -  Tesla V100-PCIE         -         -                    30   0x2b3ed6ffc000  [Unified Memory GPU page faults]
1.03312s  2.3680us                    -               -         -         -         -  Tesla V100-PCIE         -         -           16.000000KB   0x2b3ed6ffc000  [Unified Memory Memcpy DtoD]
1.03313s  45.791us          (16353 1 1)       (128 1 1)        16        0B        0B  Tesla V100-PCIE         1        29                     -                -  ApplyDoubleStencil_159_gpu(void*, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, void*, void*, void*, void (*) (void*), void*) [578]
1.03323s  255.68us          (16353 1 1)       (128 1 1)        28        0B        0B  Tesla V100-PCIE         2        28                     -                -  ApplyDoubleStencil_105_gpu(void*, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, void*, void*, void*, void (*) (void*), void*) [585]
1.03324s  206.05us                    -               -         -         -         -  Tesla V100-PCIE         -         -                    40   0x2b3ed6ffc000  [Unified Memory GPU page faults]
1.03336s  2.4000us                    -               -         -         -         -  Tesla V100-PCIE         -         -           16.000000KB   0x2b3ed6ffc000  [Unified Memory Memcpy DtoD]
1.03339s  3.5200us                    -               -         -         -         -  Tesla V100-PCIE         -         -           32.000000KB   0x2b3ed7000000  [Unified Memory Memcpy DtoD]
1.03339s  2.3360us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b3ed7008000  [Unified Memory Memcpy DtoD]
1.03339s  1.8880us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b3ed7009000  [Unified Memory Memcpy DtoD]
1.03340s  8.1280us                    -               -         -         -         -  Tesla V100-PCIE         -         -           24.000000KB   0x2b3ed700a000  [Unified Memory Memcpy DtoD]
1.03422s  302.24us          (16353 1 1)       (128 1 1)        28        0B        0B  Tesla V100-PCIE         1        29                     -                -  ApplyDoubleStencil_105_gpu(void*, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, void*, void*, void*, void (*) (void*), void*) [586]
1.03425s  46.080us          (16353 1 1)       (128 1 1)        16        0B        0B  Tesla V100-PCIE         2        28                     -                -  ApplyDoubleStencil_159_gpu(void*, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, void*, void*, void*, void (*) (void*), void*) [591]
1.03427s  253.31us                    -               -         -         -         -  Tesla V100-PCIE         -         -                    44   0x2b3ed6ffc000  [Unified Memory GPU page faults]
1.03446s  2.3680us                    -               -         -         -         -  Tesla V100-PCIE         -         -           16.000000KB   0x2b3ed6ffc000  [Unified Memory Memcpy DtoD]
1.03451s  2.6240us                    -               -         -         -         -  Tesla V100-PCIE         -         -           16.000000KB   0x2b3ed7000000  [Unified Memory Memcpy DtoD]
1.03451s  5.1840us                    -               -         -         -         -  Tesla V100-PCIE         -         -           48.000000KB   0x2b3ed7004000  [Unified Memory Memcpy DtoD]
1.03452s  46.303us          (16353 1 1)       (128 1 1)        16        0B        0B  Tesla V100-PCIE         1        29                     -                -  ApplyDoubleStencil_159_gpu(void*, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, void*, void*, void*, void (*) (void*), void*) [592]
1.03463s  300.83us          (16353 1 1)       (128 1 1)        28        0B        0B  Tesla V100-PCIE         2        28                     -                -  ApplyDoubleStencil_105_gpu(void*, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, void*, void*, void*, void (*) (void*), void*) [599]
1.03464s  249.63us                    -               -         -         -         -  Tesla V100-PCIE         -         -                    41   0x2b3ed6ffc000  [Unified Memory GPU page faults]
1.03465s  48.800us          (16353 1 1)       (128 1 1)        28        0B        0B  Tesla V100-PCIE         1        29                     -                -  ApplyDoubleStencil_105_gpu(void*, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, void*, void*, void*, void (*) (void*), void*) [600]
1.03470s  46.336us          (16353 1 1)       (128 1 1)        16        0B        0B  Tesla V100-PCIE         1        29                     -                -  ApplyDoubleStencil_159_gpu(void*, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, void*, void*, void*, void (*) (void*), void*) [606]
1.03484s  2.5280us                    -               -         -         -         -  Tesla V100-PCIE         -         -           16.000000KB   0x2b3ed6ffc000  [Unified Memory Memcpy DtoD]
1.03485s  3.5840us                    -               -         -         -         -  Tesla V100-PCIE         -         -           32.000000KB   0x2b3ed7000000  [Unified Memory Memcpy DtoD]
1.03485s  4.0320us                    -               -         -         -         -  Tesla V100-PCIE         -         -           32.000000KB   0x2b3ed7008000  [Unified Memory Memcpy DtoD]
1.03493s  45.983us          (16353 1 1)       (128 1 1)        16        0B        0B  Tesla V100-PCIE         2        28                     -                -  ApplyDoubleStencil_159_gpu(void*, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, void*, void*, void*, void (*) (void*), void*) [605]
1.03504s  48.031us          (16353 1 1)       (128 1 1)        28        0B        0B  Tesla V100-PCIE         2        28                     -                -  ApplyDoubleStencil_105_gpu(void*, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, void*, void*, void*, void (*) (void*), void*) [614]
1.03505s  186.88us          (16353 1 1)       (128 1 1)        28        0B        0B  Tesla V100-PCIE         1        29                     -                -  ApplyDoubleStencil_105_gpu(void*, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, void*, void*, void*, void (*) (void*), void*) [613]
1.03509s  45.632us          (16353 1 1)       (128 1 1)        16        0B        0B  Tesla V100-PCIE         2        28                     -                -  ApplyDoubleStencil_159_gpu(void*, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, void*, void*, void*, void (*) (void*), void*) [619]
1.03511s  136.86us                    -               -         -         -         -  Tesla V100-PCIE         -         -                    25   0x2b3ed6ffc000  [Unified Memory GPU page faults]
1.03518s  2.3680us                    -               -         -         -         -  Tesla V100-PCIE         -         -           16.000000KB   0x2b3ed6ffc000  [Unified Memory Memcpy DtoD]
1.03523s  2.4320us                    -               -         -         -         -  Tesla V100-PCIE         -         -           16.000000KB   0x2b3ed7000000  [Unified Memory Memcpy DtoD]
1.03523s  5.2160us                    -               -         -         -         -  Tesla V100-PCIE         -         -           48.000000KB   0x2b3ed7004000  [Unified Memory Memcpy DtoD]
1.03524s  45.856us          (16353 1 1)       (128 1 1)        16        0B        0B  Tesla V100-PCIE         1        29                     -                -  ApplyDoubleStencil_159_gpu(void*, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, void*, void*, void*, void (*) (void*), void*) [620]
1.03533s  48.703us          (16353 1 1)       (128 1 1)        28        0B        0B  Tesla V100-PCIE         1        29                     -                -  ApplyDoubleStencil_105_gpu(void*, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, void*, void*, void*, void (*) (void*), void*) [627]
1.03535s  251.55us          (16353 1 1)       (128 1 1)        28        0B        0B  Tesla V100-PCIE         2        28                     -                -  ApplyDoubleStencil_105_gpu(void*, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, void*, void*, void*, void (*) (void*), void*) [628]
1.03536s  201.82us                    -               -         -         -         -  Tesla V100-PCIE         -         -                    41   0x2b3ed6ffc000  [Unified Memory GPU page faults]
1.03538s  45.920us          (16353 1 1)       (128 1 1)        16        0B        0B  Tesla V100-PCIE         1        29                     -                -  ApplyDoubleStencil_159_gpu(void*, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, void*, void*, void*, void (*) (void*), void*) [634]
1.03549s  2.4320us                    -               -         -         -         -  Tesla V100-PCIE         -         -           16.000000KB   0x2b3ed6ffc000  [Unified Memory Memcpy DtoD]
1.03550s  4.1600us                    -               -         -         -         -  Tesla V100-PCIE         -         -           40.000000KB   0x2b3ed7000000  [Unified Memory Memcpy DtoD]
1.03551s  3.4240us                    -               -         -         -         -  Tesla V100-PCIE         -         -           24.000000KB   0x2b3ed700a000  [Unified Memory Memcpy DtoD]
1.03560s  45.855us          (16353 1 1)       (128 1 1)        16        0B        0B  Tesla V100-PCIE         2        28                     -                -  ApplyDoubleStencil_159_gpu(void*, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, void*, void*, void*, void (*) (void*), void*) [633]
1.03569s  48.447us          (16353 1 1)       (128 1 1)        28        0B        0B  Tesla V100-PCIE         2        28                     -                -  ApplyDoubleStencil_105_gpu(void*, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, void*, void*, void*, void (*) (void*), void*) [641]
1.03571s  237.21us          (16353 1 1)       (128 1 1)        28        0B        0B  Tesla V100-PCIE         1        29                     -                -  ApplyDoubleStencil_105_gpu(void*, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, void*, void*, void*, void (*) (void*), void*) [642]
1.03574s  46.144us          (16353 1 1)       (128 1 1)        16        0B        0B  Tesla V100-PCIE         2        28                     -                -  ApplyDoubleStencil_159_gpu(void*, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, void*, void*, void*, void (*) (void*), void*) [647]
1.03576s  186.91us                    -               -         -         -         -  Tesla V100-PCIE         -         -                    19   0x2b3ed6ffc000  [Unified Memory GPU page faults]
1.03588s  2.4000us                    -               -         -         -         -  Tesla V100-PCIE         -         -           16.000000KB   0x2b3ed6ffc000  [Unified Memory Memcpy DtoD]
1.03593s  2.4000us                    -               -         -         -         -  Tesla V100-PCIE         -         -           16.000000KB   0x2b3ed7000000  [Unified Memory Memcpy DtoD]
1.03593s  5.2480us                    -               -         -         -         -  Tesla V100-PCIE         -         -           48.000000KB   0x2b3ed7004000  [Unified Memory Memcpy DtoD]
1.03594s  46.176us          (16353 1 1)       (128 1 1)        16        0B        0B  Tesla V100-PCIE         1        29                     -                -  ApplyDoubleStencil_159_gpu(void*, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, void*, void*, void*, void (*) (void*), void*) [648]
1.03606s  206.21us          (16353 1 1)       (128 1 1)        28        0B        0B  Tesla V100-PCIE         2        28                     -                -  ApplyDoubleStencil_105_gpu(void*, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, void*, void*, void*, void (*) (void*), void*) [655]
1.03607s  156.06us                    -               -         -         -         -  Tesla V100-PCIE         -         -                    43   0x2b3ed6ffc000  [Unified Memory GPU page faults]
1.03608s  49.152us          (16353 1 1)       (128 1 1)        28        0B        0B  Tesla V100-PCIE         1        29                     -                -  ApplyDoubleStencil_105_gpu(void*, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, void*, void*, void*, void (*) (void*), void*) [656]
1.03613s  120.99us          (16353 1 1)       (128 1 1)        16        0B        0B  Tesla V100-PCIE         1        29                     -                -  ApplyDoubleStencil_159_gpu(void*, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, void*, void*, void*, void (*) (void*), void*) [661]
1.03617s  5.5680us                    -               -         -         -         -  Tesla V100-PCIE         -         -           16.000000KB   0x2b3ed6ffc000  [Unified Memory Memcpy DtoD]
1.03618s  75.680us                    -               -         -         -         -  Tesla V100-PCIE         -         -                    27   0x2b3ed6ffc000  [Unified Memory GPU page faults]
1.03619s  3.5520us                    -               -         -         -         -  Tesla V100-PCIE         -         -           32.000000KB   0x2b3ed7000000  [Unified Memory Memcpy DtoD]
1.03619s  4.0000us                    -               -         -         -         -  Tesla V100-PCIE         -         -           32.000000KB   0x2b3ed7008000  [Unified Memory Memcpy DtoD]
1.03624s  3.6800us                    -               -         -         -         -  Tesla V100-PCIE         -         -           16.000000KB   0x2b3ed6ffc000  [Unified Memory Memcpy DtoD]
1.03627s  46.240us          (16353 1 1)       (128 1 1)        16        0B        0B  Tesla V100-PCIE         2        28                     -                -  ApplyDoubleStencil_159_gpu(void*, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, void*, void*, void*, void (*) (void*), void*) [662]
1.03637s  86.655us          (16353 1 1)       (128 1 1)        28        0B        0B  Tesla V100-PCIE         2        28                     -                -  ApplyDoubleStencil_105_gpu(void*, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, void*, void*, void*, void (*) (void*), void*) [668]
1.03638s  80.352us                    -               -         -         -         -  Tesla V100-PCIE         -         -                    24   0x2b3ed6ffc000  [Unified Memory GPU page faults]
1.03639s  188.58us          (16353 1 1)       (128 1 1)        28        0B        0B  Tesla V100-PCIE         1        29                     -                -  ApplyDoubleStencil_105_gpu(void*, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, void*, void*, void*, void (*) (void*), void*) [670]
1.03644s  145.86us                    -               -         -         -         -  Tesla V100-PCIE         -         -                     8   0x2b3ed6e00000  [Unified Memory GPU page faults]
1.03644s  2.8480us                    -               -         -         -         -  Tesla V100-PCIE         -         -           16.000000KB   0x2b3ed6ffc000  [Unified Memory Memcpy DtoD]
1.03646s  44.736us          (16353 1 1)       (128 1 1)        16        0B        0B  Tesla V100-PCIE         2        28                     -                -  ApplyDoubleStencil_159_gpu(void*, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, void*, void*, void*, void (*) (void*), void*) [675]
1.03650s         -                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b3ed6ffc000  [Unified Memory page thrash]
1.03650s         -                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b3ed6ffd000  [Unified Memory page thrash]
1.03650s         -                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b3ed6ffe000  [Unified Memory page thrash]
1.03650s         -                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b3ed6fff000  [Unified Memory page thrash]
1.03652s  2.5600us                    -               -         -         -         -  Tesla V100-PCIE         -         -           16.000000KB   0x2b3ed6ffc000  [Unified Memory Memcpy DtoD]
1.03656s  2.4320us                    -               -         -         -         -  Tesla V100-PCIE         -         -           16.000000KB   0x2b3ed7000000  [Unified Memory Memcpy DtoD]
1.03656s  5.1840us                    -               -         -         -         -  Tesla V100-PCIE         -         -           48.000000KB   0x2b3ed7004000  [Unified Memory Memcpy DtoD]
1.03658s  45.951us          (16353 1 1)       (128 1 1)        16        0B        0B  Tesla V100-PCIE         1        29                     -                -  ApplyDoubleStencil_159_gpu(void*, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, void*, void*, void*, void (*) (void*), void*) [676]
1.03667s  642.97us          (16353 1 1)       (128 1 1)        28        0B        0B  Tesla V100-PCIE         2        28                     -                -  ApplyDoubleStencil_105_gpu(void*, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, void*, void*, void*, void (*) (void*), void*) [683]
1.03668s  130.59us                    -               -         -         -         -  Tesla V100-PCIE         -         -                    40   0x2b3ed6ffc000  [Unified Memory GPU page faults]
1.03669s  49.759us          (16353 1 1)       (128 1 1)        28        0B        0B  Tesla V100-PCIE         1        29                     -                -  ApplyDoubleStencil_105_gpu(void*, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, void*, void*, void*, void (*) (void*), void*) [684]
1.03672s  524.08us                    -               -         -         -         -  Tesla V100-PCIE         -         -                     -   0x2b3ed6ffc000  [Unified Memory page throttle]
1.03673s  524.09us                    -               -         -         -         -  Tesla V100-PCIE         -         -                     -   0x2b3ed6ffd000  [Unified Memory page throttle]
1.03673s  524.27us                    -               -         -         -         -  Tesla V100-PCIE         -         -                     -   0x2b3ed6ffe000  [Unified Memory page throttle]
1.03673s  524.21us                    -               -         -         -         -  Tesla V100-PCIE         -         -                     -   0x2b3ed6fff000  [Unified Memory page throttle]
1.03674s  45.728us          (16353 1 1)       (128 1 1)        16        0B        0B  Tesla V100-PCIE         1        29                     -                -  ApplyDoubleStencil_159_gpu(void*, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, void*, void*, void*, void (*) (void*), void*) [690]
1.03678s  6.5600us                    -               -         -         -         -  Tesla V100-PCIE         -         -           32.000000KB   0x2b3ed7000000  [Unified Memory Memcpy DtoD]
1.03679s  3.2000us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b3ed7008000  [Unified Memory Memcpy DtoD]
1.03679s  2.2720us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b3ed7009000  [Unified Memory Memcpy DtoD]
1.03679s  2.9440us                    -               -         -         -         -  Tesla V100-PCIE         -         -           24.000000KB   0x2b3ed700a000  [Unified Memory Memcpy DtoD]
1.03681s  31.616us                    -               -         -         -         -  Tesla V100-PCIE         -         -                    40   0x2b3ed6ffc000  [Unified Memory GPU page faults]
1.03684s  38.624us                    -               -         -         -         -  Tesla V100-PCIE         -         -                    40   0x2b3ed6ffc000  [Unified Memory GPU page faults]
1.03688s  30.272us                    -               -         -         -         -  Tesla V100-PCIE         -         -                    40   0x2b3ed6ffc000  [Unified Memory GPU page faults]
1.03691s  29.952us                    -               -         -         -         -  Tesla V100-PCIE         -         -                    40   0x2b3ed6ffc000  [Unified Memory GPU page faults]
1.03694s  52.224us                    -               -         -         -         -  Tesla V100-PCIE         -         -                    40   0x2b3ed6ffc000  [Unified Memory GPU page faults]
1.03699s  48.032us                    -               -         -         -         -  Tesla V100-PCIE         -         -                    40   0x2b3ed6ffc000  [Unified Memory GPU page faults]
1.03704s  45.344us                    -               -         -         -         -  Tesla V100-PCIE         -         -                    40   0x2b3ed6ffc000  [Unified Memory GPU page faults]
1.03709s  33.856us                    -               -         -         -         -  Tesla V100-PCIE         -         -                    40   0x2b3ed6ffc000  [Unified Memory GPU page faults]
1.03712s  34.624us                    -               -         -         -         -  Tesla V100-PCIE         -         -                    40   0x2b3ed6ffc000  [Unified Memory GPU page faults]
1.03715s  52.928us                    -               -         -         -         -  Tesla V100-PCIE         -         -                    40   0x2b3ed6ffc000  [Unified Memory GPU page faults]
1.03721s  31.744us                    -               -         -         -         -  Tesla V100-PCIE         -         -                    40   0x2b3ed6ffc000  [Unified Memory GPU page faults]
1.03724s  77.920us                    -               -         -         -         -  Tesla V100-PCIE         -         -                    40   0x2b3ed6ffc000  [Unified Memory GPU page faults]
1.03729s  2.4320us                    -               -         -         -         -  Tesla V100-PCIE         -         -           16.000000KB   0x2b3ed6ffc000  [Unified Memory Memcpy DtoD]
1.03731s  44.768us          (16353 1 1)       (128 1 1)        16        0B        0B  Tesla V100-PCIE         2        28                     -                -  ApplyDoubleStencil_159_gpu(void*, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, void*, void*, void*, void (*) (void*), void*) [689]
1.03741s  48.703us          (16353 1 1)       (128 1 1)        28        0B        0B  Tesla V100-PCIE         2        28                     -                -  ApplyDoubleStencil_105_gpu(void*, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, void*, void*, void*, void (*) (void*), void*) [697]
1.03743s  250.91us          (16353 1 1)       (128 1 1)        28        0B        0B  Tesla V100-PCIE         1        29                     -                -  ApplyDoubleStencil_105_gpu(void*, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, void*, void*, void*, void (*) (void*), void*) [698]
1.03746s  46.112us          (16353 1 1)       (128 1 1)        16        0B        0B  Tesla V100-PCIE         2        28                     -                -  ApplyDoubleStencil_159_gpu(void*, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, void*, void*, void*, void (*) (void*), void*) [704]
1.03748s  199.81us                    -               -         -         -         -  Tesla V100-PCIE         -         -                    47   0x2b3ed6ffc000  [Unified Memory GPU page faults]
1.03760s  2.5920us                    -               -         -         -         -  Tesla V100-PCIE         -         -           16.000000KB   0x2b3ed6ffc000  [Unified Memory Memcpy DtoD]
1.03765s  2.4320us                    -               -         -         -         -  Tesla V100-PCIE         -         -           16.000000KB   0x2b3ed7000000  [Unified Memory Memcpy DtoD]
1.03766s  5.2480us                    -               -         -         -         -  Tesla V100-PCIE         -         -           48.000000KB   0x2b3ed7004000  [Unified Memory Memcpy DtoD]
1.03768s  45.952us          (16353 1 1)       (128 1 1)        16        0B        0B  Tesla V100-PCIE         1        29                     -                -  ApplyDoubleStencil_159_gpu(void*, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, void*, void*, void*, void (*) (void*), void*) [703]
1.03777s  257.28us          (16353 1 1)       (128 1 1)        28        0B        0B  Tesla V100-PCIE         2        28                     -                -  ApplyDoubleStencil_105_gpu(void*, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, void*, void*, void*, void (*) (void*), void*) [711]
1.03778s  207.68us                    -               -         -         -         -  Tesla V100-PCIE         -         -                    27   0x2b3ed6ffc000  [Unified Memory GPU page faults]
1.03791s  2.4320us                    -               -         -         -         -  Tesla V100-PCIE         -         -           16.000000KB   0x2b3ed6ffc000  [Unified Memory Memcpy DtoD]
1.03793s  5.0560us                    -               -         -         -         -  Tesla V100-PCIE         -         -           52.000000KB   0x2b3ed7000000  [Unified Memory Memcpy DtoD]
1.03794s  2.3360us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b3ed700d000  [Unified Memory Memcpy DtoD]
1.03794s  2.1760us                    -               -         -         -         -  Tesla V100-PCIE         -         -            8.000000KB   0x2b3ed700e000  [Unified Memory Memcpy DtoD]
1.03877s  223.33us          (16353 1 1)       (128 1 1)        28        0B        0B  Tesla V100-PCIE         1        29                     -                -  ApplyDoubleStencil_105_gpu(void*, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, void*, void*, void*, void (*) (void*), void*) [712]
1.03880s  45.248us          (16353 1 1)       (128 1 1)        16        0B        0B  Tesla V100-PCIE         2        28                     -                -  ApplyDoubleStencil_159_gpu(void*, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, void*, void*, void*, void (*) (void*), void*) [718]
1.03882s  173.92us                    -               -         -         -         -  Tesla V100-PCIE         -         -                    42   0x2b3ed6ffc000  [Unified Memory GPU page faults]
1.03893s  2.3680us                    -               -         -         -         -  Tesla V100-PCIE         -         -           16.000000KB   0x2b3ed6ffc000  [Unified Memory Memcpy DtoD]
1.03898s  2.4320us                    -               -         -         -         -  Tesla V100-PCIE         -         -           16.000000KB   0x2b3ed7000000  [Unified Memory Memcpy DtoD]
1.03898s  5.2160us                    -               -         -         -         -  Tesla V100-PCIE         -         -           48.000000KB   0x2b3ed7004000  [Unified Memory Memcpy DtoD]
1.03899s  46.143us          (16353 1 1)       (128 1 1)        16        0B        0B  Tesla V100-PCIE         1        29                     -                -  ApplyDoubleStencil_159_gpu(void*, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, void*, void*, void*, void (*) (void*), void*) [717]

Regs: Number of registers used per CUDA thread. This number includes registers used internally by the CUDA driver and/or tools and can be more than what the compiler shows.
SSMem: Static shared memory allocated per CUDA block.
DSMem: Dynamic shared memory allocated per CUDA block.
