==13337== NVPROF is profiling process 13337, command: ./stencil 20 2048
Time: 15277003.05us
==13337== Profiling application: ./stencil 20 2048
==13337== Profiling result:
   Start  Duration            Grid Size      Block Size     Regs*    SSMem*    DSMem*           Device   Context    Stream        Unified Memory  Virtual Address  Name
4.12574s  1.6960us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b094d1f7000  [Unified Memory Memcpy DtoD]
4.12574s  2.3040us                    -               -         -         -         -  Tesla V100-PCIE         -         -           20.000000KB   0x2b094d1f8000  [Unified Memory Memcpy DtoD]
4.12574s  2.3680us                    -               -         -         -         -  Tesla V100-PCIE         -         -           12.000000KB   0x2b094d1fd000  [Unified Memory Memcpy DtoD]
4.12574s         -                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b0972000000  [Unified Memory page thrash]
4.12574s         -                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b0972001000  [Unified Memory page thrash]
4.12574s         -                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b0972002000  [Unified Memory page thrash]
4.12574s         -                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b0972003000  [Unified Memory page thrash]
4.12574s         -                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b0972004000  [Unified Memory page thrash]
4.12574s         -                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b0972005000  [Unified Memory page thrash]
4.12574s         -                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b0972006000  [Unified Memory page thrash]
4.12574s         -                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b0972007000  [Unified Memory page thrash]
4.12574s         -                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b0972008000  [Unified Memory page thrash]
4.12574s         -                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b0972009000  [Unified Memory page thrash]
4.12574s         -                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b097200a000  [Unified Memory page thrash]
4.12574s         -                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b097200b000  [Unified Memory page thrash]
4.12574s         -                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b097200c000  [Unified Memory page thrash]
4.12574s         -                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b097200d000  [Unified Memory page thrash]
4.12574s         -                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b097200e000  [Unified Memory page thrash]
4.12574s         -                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b097200f000  [Unified Memory page thrash]
4.12575s  56.384us                    -               -         -         -         -  Tesla V100-PCIE         -         -                     2   0x2b0972003000  [Unified Memory GPU page faults]
4.12577s  77.568us                    -               -         -         -         -  Tesla V100-PCIE         -         -                     1   0x2b0972000000  [Unified Memory GPU page faults]
4.12577s  761.32ms              (1 1 1)         (1 1 1)        32        0B        0B  Tesla V100-PCIE         1        28                     -                -  ApplyDoubleStencil_152_gpu(gecko_generator<double>, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, void*, void*, void*, void (*) (void*), void*) [524]
4.12578s  1.9200us                    -               -         -         -         -  Tesla V100-PCIE         -         -           12.000000KB   0x2b0972000000  [Unified Memory Memcpy DtoD]
4.12578s  1.9520us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b0972003000  [Unified Memory Memcpy DtoD]
4.12579s  4.7360us                    -               -         -         -         -  Tesla V100-PCIE         -         -           48.000000KB   0x2b0972004000  [Unified Memory Memcpy DtoD]
4.12582s  1.7280us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b0972000000  [Unified Memory Memcpy DtoD]
4.12583s  5.3760us                    -               -         -         -         -  Tesla V100-PCIE         -         -           60.000000KB   0x2b0972001000  [Unified Memory Memcpy DtoD]
4.88766s  223.97us          (16353 1 1)       (128 1 1)        42        0B        0B  Tesla V100-PCIE         2        29                     -                -  ApplyDoubleStencil_102_gpu(gecko_generator<double>, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, void*, void*, void*, void (*) (void*), void*) [532]
4.88769s  281.92us          (16353 1 1)       (128 1 1)        42        0B        0B  Tesla V100-PCIE         1        28                     -                -  ApplyDoubleStencil_102_gpu(gecko_generator<double>, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, void*, void*, void*, void (*) (void*), void*) [531]
4.88771s  216.06us                    -               -         -         -         -  Tesla V100-PCIE         -         -                    24   0x2b094d1fc000  [Unified Memory GPU page faults]
4.88784s  129.31us                    -               -         -         -         -  Tesla V100-PCIE         -         -                    23   0x2b0972000000  [Unified Memory GPU page faults]
4.88788s  761.88ms              (1 1 1)         (1 1 1)        32        0B        0B  Tesla V100-PCIE         2        29                     -                -  ApplyDoubleStencil_152_gpu(gecko_generator<double>, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, void*, void*, void*, void (*) (void*), void*) [537]
4.88791s  1.9840us                    -               -         -         -         -  Tesla V100-PCIE         -         -           16.000000KB   0x2b094d1fc000  [Unified Memory Memcpy DtoD]
4.88794s  66.048us                    -               -         -         -         -  Tesla V100-PCIE         -         -                     2   0x2b0972000000  [Unified Memory GPU page faults]
4.88796s  2.4320us                    -               -         -         -         -  Tesla V100-PCIE         -         -           16.000000KB   0x2b0972000000  [Unified Memory Memcpy DtoD]
4.88797s  45.024us                    -               -         -         -         -  Tesla V100-PCIE         -         -                    12   0x2b094d1fc000  [Unified Memory GPU page faults]
4.88797s  761.33ms              (1 1 1)         (1 1 1)        32        0B        0B  Tesla V100-PCIE         1        28                     -                -  ApplyDoubleStencil_152_gpu(gecko_generator<double>, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, void*, void*, void*, void (*) (void*), void*) [538]
4.88799s  1.6000us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b0972000000  [Unified Memory Memcpy DtoD]
4.88799s  1.8560us                    -               -         -         -         -  Tesla V100-PCIE         -         -           12.000000KB   0x2b0972001000  [Unified Memory Memcpy DtoD]
4.88800s  2.0160us                    -               -         -         -         -  Tesla V100-PCIE         -         -           16.000000KB   0x2b094d1fc000  [Unified Memory Memcpy DtoD]
5.64987s  235.90us          (16353 1 1)       (128 1 1)        42        0B        0B  Tesla V100-PCIE         2        29                     -                -  ApplyDoubleStencil_102_gpu(gecko_generator<double>, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, void*, void*, void*, void (*) (void*), void*) [545]
5.64990s  482.72us          (16353 1 1)       (128 1 1)        42        0B        0B  Tesla V100-PCIE         1        28                     -                -  ApplyDoubleStencil_102_gpu(gecko_generator<double>, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, void*, void*, void*, void (*) (void*), void*) [546]
5.64993s  227.26us                    -               -         -         -         -  Tesla V100-PCIE         -         -                    39   0x2b094d1fc000  [Unified Memory GPU page faults]
5.65006s  239.58us                    -               -         -         -         -  Tesla V100-PCIE         -         -                    24   0x2b0972000000  [Unified Memory GPU page faults]
5.65010s  761.99ms              (1 1 1)         (1 1 1)        32        0B        0B  Tesla V100-PCIE         2        29                     -                -  ApplyDoubleStencil_152_gpu(gecko_generator<double>, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, void*, void*, void*, void (*) (void*), void*) [550]
5.65013s  4.5440us                    -               -         -         -         -  Tesla V100-PCIE         -         -           48.000000KB   0x2b094d1f0000  [Unified Memory Memcpy DtoD]
5.65013s  2.4960us                    -               -         -         -         -  Tesla V100-PCIE         -         -           16.000000KB   0x2b094d1fc000  [Unified Memory Memcpy DtoD]
5.65027s  150.62us                    -               -         -         -         -  Tesla V100-PCIE         -         -                     2   0x2b0972000000  [Unified Memory GPU page faults]
5.65027s  2.2400us                    -               -         -         -         -  Tesla V100-PCIE         -         -           16.000000KB   0x2b0972000000  [Unified Memory Memcpy DtoD]
5.65028s  5.1200us                    -               -         -         -         -  Tesla V100-PCIE         -         -           48.000000KB   0x2b0972004000  [Unified Memory Memcpy DtoD]
5.65030s  133.02us                    -               -         -         -         -  Tesla V100-PCIE         -         -                     9   0x2b094d1f1000  [Unified Memory GPU page faults]
5.65037s  1.6000us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b0972000000  [Unified Memory Memcpy DtoD]
5.65037s  5.4080us                    -               -         -         -         -  Tesla V100-PCIE         -         -           60.000000KB   0x2b0972001000  [Unified Memory Memcpy DtoD]
5.65038s  761.32ms              (1 1 1)         (1 1 1)        32        0B        0B  Tesla V100-PCIE         1        28                     -                -  ApplyDoubleStencil_152_gpu(gecko_generator<double>, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, void*, void*, void*, void (*) (void*), void*) [552]
5.65041s  1.6320us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b094d1f0000  [Unified Memory Memcpy DtoD]
5.65041s  5.3120us                    -               -         -         -         -  Tesla V100-PCIE         -         -           52.000000KB   0x2b094d1f1000  [Unified Memory Memcpy DtoD]
5.65042s  2.6880us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b094d1fe000  [Unified Memory Memcpy DtoD]
5.65042s  2.6880us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b094d1ff000  [Unified Memory Memcpy DtoD]
6.41224s  191.93us          (16353 1 1)       (128 1 1)        42        0B        0B  Tesla V100-PCIE         2        29                     -                -  ApplyDoubleStencil_102_gpu(gecko_generator<double>, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, void*, void*, void*, void (*) (void*), void*) [560]
6.41227s  329.41us          (16353 1 1)       (128 1 1)        42        0B        0B  Tesla V100-PCIE         1        28                     -                -  ApplyDoubleStencil_102_gpu(gecko_generator<double>, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, void*, void*, void*, void (*) (void*), void*) [559]
6.41231s  184.13us                    -               -         -         -         -  Tesla V100-PCIE         -         -                    25   0x2b094d1fc000  [Unified Memory GPU page faults]
6.41244s  761.89ms              (1 1 1)         (1 1 1)        32        0B        0B  Tesla V100-PCIE         2        29                     -                -  ApplyDoubleStencil_152_gpu(gecko_generator<double>, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, void*, void*, void*, void (*) (void*), void*) [565]
6.41244s  132.54us                    -               -         -         -         -  Tesla V100-PCIE         -         -                    27   0x2b0972000000  [Unified Memory GPU page faults]
6.41247s  4.5440us                    -               -         -         -         -  Tesla V100-PCIE         -         -           48.000000KB   0x2b094d1f0000  [Unified Memory Memcpy DtoD]
6.41248s  2.5280us                    -               -         -         -         -  Tesla V100-PCIE         -         -           16.000000KB   0x2b094d1fc000  [Unified Memory Memcpy DtoD]
6.41254s  84.448us                    -               -         -         -         -  Tesla V100-PCIE         -         -                     2   0x2b0972000000  [Unified Memory GPU page faults]
6.41255s  2.2720us                    -               -         -         -         -  Tesla V100-PCIE         -         -           16.000000KB   0x2b0972000000  [Unified Memory Memcpy DtoD]
6.41255s  5.1520us                    -               -         -         -         -  Tesla V100-PCIE         -         -           48.000000KB   0x2b0972004000  [Unified Memory Memcpy DtoD]
6.41258s  86.880us                    -               -         -         -         -  Tesla V100-PCIE         -         -                     3   0x2b094d1f0000  [Unified Memory GPU page faults]
6.41259s  1.6000us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b0972000000  [Unified Memory Memcpy DtoD]
6.41259s  5.3760us                    -               -         -         -         -  Tesla V100-PCIE         -         -           60.000000KB   0x2b0972001000  [Unified Memory Memcpy DtoD]
6.41260s  761.32ms              (1 1 1)         (1 1 1)        32        0B        0B  Tesla V100-PCIE         1        28                     -                -  ApplyDoubleStencil_152_gpu(gecko_generator<double>, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, void*, void*, void*, void (*) (void*), void*) [566]
6.41265s  2.0480us                    -               -         -         -         -  Tesla V100-PCIE         -         -           16.000000KB   0x2b094d1f0000  [Unified Memory Memcpy DtoD]
6.41265s  2.1440us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b094d1f4000  [Unified Memory Memcpy DtoD]
6.41265s  2.9760us                    -               -         -         -         -  Tesla V100-PCIE         -         -           28.000000KB   0x2b094d1f5000  [Unified Memory Memcpy DtoD]
6.41265s  2.1120us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b094d1fc000  [Unified Memory Memcpy DtoD]
6.41265s  1.8880us                    -               -         -         -         -  Tesla V100-PCIE         -         -           12.000000KB   0x2b094d1fd000  [Unified Memory Memcpy DtoD]
7.17443s  218.17us          (16353 1 1)       (128 1 1)        42        0B        0B  Tesla V100-PCIE         2        29                     -                -  ApplyDoubleStencil_102_gpu(gecko_generator<double>, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, void*, void*, void*, void (*) (void*), void*) [571]
7.17446s  332.12us          (16353 1 1)       (128 1 1)        42        0B        0B  Tesla V100-PCIE         1        28                     -                -  ApplyDoubleStencil_102_gpu(gecko_generator<double>, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, void*, void*, void*, void (*) (void*), void*) [574]
7.17451s  209.41us                    -               -         -         -         -  Tesla V100-PCIE         -         -                    26   0x2b094d1fc000  [Unified Memory GPU page faults]
7.17464s  142.05us                    -               -         -         -         -  Tesla V100-PCIE         -         -                    20   0x2b0972000000  [Unified Memory GPU page faults]
7.17465s  761.87ms              (1 1 1)         (1 1 1)        32        0B        0B  Tesla V100-PCIE         2        29                     -                -  ApplyDoubleStencil_152_gpu(gecko_generator<double>, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, void*, void*, void*, void (*) (void*), void*) [578]
7.17469s  4.5120us                    -               -         -         -         -  Tesla V100-PCIE         -         -           48.000000KB   0x2b094d1f0000  [Unified Memory Memcpy DtoD]
7.17470s  2.4960us                    -               -         -         -         -  Tesla V100-PCIE         -         -           16.000000KB   0x2b094d1fc000  [Unified Memory Memcpy DtoD]
7.17475s  76.320us                    -               -         -         -         -  Tesla V100-PCIE         -         -                     2   0x2b0972000000  [Unified Memory GPU page faults]
7.17477s  2.2720us                    -               -         -         -         -  Tesla V100-PCIE         -         -           16.000000KB   0x2b0972000000  [Unified Memory Memcpy DtoD]
7.17477s  5.4080us                    -               -         -         -         -  Tesla V100-PCIE         -         -           48.000000KB   0x2b0972004000  [Unified Memory Memcpy DtoD]
7.17479s  77.888us                    -               -         -         -         -  Tesla V100-PCIE         -         -                     3   0x2b094d1f2000  [Unified Memory GPU page faults]
7.17480s  1.6000us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b0972000000  [Unified Memory Memcpy DtoD]
7.17480s  5.3760us                    -               -         -         -         -  Tesla V100-PCIE         -         -           60.000000KB   0x2b0972001000  [Unified Memory Memcpy DtoD]
7.17480s  761.34ms              (1 1 1)         (1 1 1)        32        0B        0B  Tesla V100-PCIE         1        28                     -                -  ApplyDoubleStencil_152_gpu(gecko_generator<double>, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, void*, void*, void*, void (*) (void*), void*) [580]
7.17485s  1.7600us                    -               -         -         -         -  Tesla V100-PCIE         -         -            8.000000KB   0x2b094d1f0000  [Unified Memory Memcpy DtoD]
7.17485s  1.9200us                    -               -         -         -         -  Tesla V100-PCIE         -         -            8.000000KB   0x2b094d1f2000  [Unified Memory Memcpy DtoD]
7.17485s  1.8880us                    -               -         -         -         -  Tesla V100-PCIE         -         -            8.000000KB   0x2b094d1f4000  [Unified Memory Memcpy DtoD]
7.17485s  2.7840us                    -               -         -         -         -  Tesla V100-PCIE         -         -           24.000000KB   0x2b094d1f6000  [Unified Memory Memcpy DtoD]
7.17486s  2.1760us                    -               -         -         -         -  Tesla V100-PCIE         -         -            8.000000KB   0x2b094d1fc000  [Unified Memory Memcpy DtoD]
7.17486s  1.8560us                    -               -         -         -         -  Tesla V100-PCIE         -         -            8.000000KB   0x2b094d1fe000  [Unified Memory Memcpy DtoD]
7.93664s  165.05us          (16353 1 1)       (128 1 1)        42        0B        0B  Tesla V100-PCIE         2        29                     -                -  ApplyDoubleStencil_102_gpu(gecko_generator<double>, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, void*, void*, void*, void (*) (void*), void*) [586]
7.93666s  312.54us          (16353 1 1)       (128 1 1)        42        0B        0B  Tesla V100-PCIE         1        28                     -                -  ApplyDoubleStencil_102_gpu(gecko_generator<double>, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, void*, void*, void*, void (*) (void*), void*) [588]
7.93672s  142.56us                    -               -         -         -         -  Tesla V100-PCIE         -         -                    39   0x2b094d1fc000  [Unified Memory GPU page faults]
7.93680s  762.12ms              (1 1 1)         (1 1 1)        32        0B        0B  Tesla V100-PCIE         2        29                     -                -  ApplyDoubleStencil_152_gpu(gecko_generator<double>, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, void*, void*, void*, void (*) (void*), void*) [592]
7.93683s  4.8640us                    -               -         -         -         -  Tesla V100-PCIE         -         -           48.000000KB   0x2b094d1f0000  [Unified Memory Memcpy DtoD]
7.93683s  2.7840us                    -               -         -         -         -  Tesla V100-PCIE         -         -           16.000000KB   0x2b094d1fc000  [Unified Memory Memcpy DtoD]
7.93684s  122.24us                    -               -         -         -         -  Tesla V100-PCIE         -         -                    22   0x2b094d1f0000  [Unified Memory GPU page faults]
7.93694s  3.9680us                    -               -         -         -         -  Tesla V100-PCIE         -         -           32.000000KB   0x2b094d1f0000  [Unified Memory Memcpy DtoD]
7.93695s  2.2720us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b094d1f8000  [Unified Memory Memcpy DtoD]
7.93695s  2.4320us                    -               -         -         -         -  Tesla V100-PCIE         -         -           20.000000KB   0x2b094d1f9000  [Unified Memory Memcpy DtoD]
7.93695s  2.2720us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b094d1fe000  [Unified Memory Memcpy DtoD]
7.93695s  1.7920us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b094d1ff000  [Unified Memory Memcpy DtoD]
7.93696s  80.512us                    -               -         -         -         -  Tesla V100-PCIE         -         -                    25   0x2b0972000000  [Unified Memory GPU page faults]
7.93697s         -                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b0972000000  [Unified Memory page thrash]
7.93697s         -                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b0972001000  [Unified Memory page thrash]
7.93697s         -                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b0972002000  [Unified Memory page thrash]
7.93697s         -                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b0972003000  [Unified Memory page thrash]
7.93697s         -                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b0972004000  [Unified Memory page thrash]
7.93697s         -                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b0972005000  [Unified Memory page thrash]
7.93697s         -                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b0972006000  [Unified Memory page thrash]
7.93697s         -                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b0972007000  [Unified Memory page thrash]
7.93697s         -                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b0972008000  [Unified Memory page thrash]
7.93697s         -                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b0972009000  [Unified Memory page thrash]
7.93697s         -                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b097200a000  [Unified Memory page thrash]
7.93697s  761.33ms              (1 1 1)         (1 1 1)        32        0B        0B  Tesla V100-PCIE         1        28                     -                -  ApplyDoubleStencil_152_gpu(gecko_generator<double>, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, void*, void*, void*, void (*) (void*), void*) [594]
7.93697s         -                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b097200b000  [Unified Memory page thrash]
7.93697s         -                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b097200c000  [Unified Memory page thrash]
7.93697s         -                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b097200d000  [Unified Memory page thrash]
7.93697s         -                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b097200e000  [Unified Memory page thrash]
7.93697s         -                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b097200f000  [Unified Memory page thrash]
7.93700s  94.976us                    -               -         -         -         -  Tesla V100-PCIE         -         -                     2   0x2b0972000000  [Unified Memory GPU page faults]
7.93702s  2.2080us                    -               -         -         -         -  Tesla V100-PCIE         -         -           16.000000KB   0x2b0972000000  [Unified Memory Memcpy DtoD]
7.93702s  5.5040us                    -               -         -         -         -  Tesla V100-PCIE         -         -           48.000000KB   0x2b0972004000  [Unified Memory Memcpy DtoD]
7.93707s  1.6000us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b0972000000  [Unified Memory Memcpy DtoD]
7.93707s  5.4080us                    -               -         -         -         -  Tesla V100-PCIE         -         -           60.000000KB   0x2b0972001000  [Unified Memory Memcpy DtoD]
8.69902s  163.74us          (16353 1 1)       (128 1 1)        42        0B        0B  Tesla V100-PCIE         2        29                     -                -  ApplyDoubleStencil_102_gpu(gecko_generator<double>, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, void*, void*, void*, void (*) (void*), void*) [599]
8.69905s  379.81us          (16353 1 1)       (128 1 1)        42        0B        0B  Tesla V100-PCIE         1        28                     -                -  ApplyDoubleStencil_102_gpu(gecko_generator<double>, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, void*, void*, void*, void (*) (void*), void*) [602]
8.69911s  136.38us                    -               -         -         -         -  Tesla V100-PCIE         -         -                    35   0x2b094d1fc000  [Unified Memory GPU page faults]
8.69919s  762.40ms              (1 1 1)         (1 1 1)        32        0B        0B  Tesla V100-PCIE         2        29                     -                -  ApplyDoubleStencil_152_gpu(gecko_generator<double>, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, void*, void*, void*, void (*) (void*), void*) [607]
8.69921s  5.0880us                    -               -         -         -         -  Tesla V100-PCIE         -         -           48.000000KB   0x2b094d1f0000  [Unified Memory Memcpy DtoD]
8.69922s  3.6800us                    -               -         -         -         -  Tesla V100-PCIE         -         -           16.000000KB   0x2b094d1fc000  [Unified Memory Memcpy DtoD]
8.69924s  200.99us                    -               -         -         -         -  Tesla V100-PCIE         -         -                    18   0x2b094d1f0000  [Unified Memory GPU page faults]
8.69930s         -                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b094d1f0000  [Unified Memory page thrash]
8.69930s         -                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b094d1f1000  [Unified Memory page thrash]
8.69930s         -                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b094d1f2000  [Unified Memory page thrash]
8.69930s         -                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b094d1f3000  [Unified Memory page thrash]
8.69930s         -                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b094d1f4000  [Unified Memory page thrash]
8.69930s         -                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b094d1f5000  [Unified Memory page thrash]
8.69930s         -                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b094d1f6000  [Unified Memory page thrash]
8.69930s         -                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b094d1f7000  [Unified Memory page thrash]
8.69930s         -                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b094d1f8000  [Unified Memory page thrash]
8.69930s         -                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b094d1f9000  [Unified Memory page thrash]
8.69931s         -                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b094d1fa000  [Unified Memory page thrash]
8.69931s         -                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b094d1fb000  [Unified Memory page thrash]
8.69931s         -                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b094d1fc000  [Unified Memory page thrash]
8.69931s         -                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b094d1fd000  [Unified Memory page thrash]
8.69931s         -                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b094d1fe000  [Unified Memory page thrash]
8.69931s         -                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b094d1ff000  [Unified Memory page thrash]
8.69942s  3.8400us                    -               -         -         -         -  Tesla V100-PCIE         -         -           36.000000KB   0x2b094d1f0000  [Unified Memory Memcpy DtoD]
8.69942s  2.2080us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b094d1f9000  [Unified Memory Memcpy DtoD]
8.69943s  2.2400us                    -               -         -         -         -  Tesla V100-PCIE         -         -           16.000000KB   0x2b094d1fa000  [Unified Memory Memcpy DtoD]
8.69943s  2.4640us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b094d1fe000  [Unified Memory Memcpy DtoD]
8.69943s  761.32ms              (1 1 1)         (1 1 1)        32        0B        0B  Tesla V100-PCIE         1        28                     -                -  ApplyDoubleStencil_152_gpu(gecko_generator<double>, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, void*, void*, void*, void (*) (void*), void*) [608]
8.69943s  1.7600us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b094d1ff000  [Unified Memory Memcpy DtoD]
8.69944s  70.048us                    -               -         -         -         -  Tesla V100-PCIE         -         -                    35   0x2b0972000000  [Unified Memory GPU page faults]
8.69948s  94.592us                    -               -         -         -         -  Tesla V100-PCIE         -         -                     2   0x2b0972001000  [Unified Memory GPU page faults]
8.69950s  2.2080us                    -               -         -         -         -  Tesla V100-PCIE         -         -           16.000000KB   0x2b0972000000  [Unified Memory Memcpy DtoD]
8.69955s  1.6000us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b0972000000  [Unified Memory Memcpy DtoD]
8.69955s  1.5680us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b0972001000  [Unified Memory Memcpy DtoD]
8.69955s  1.7280us                    -               -         -         -         -  Tesla V100-PCIE         -         -            8.000000KB   0x2b0972002000  [Unified Memory Memcpy DtoD]
9.46169s  164.48us          (16353 1 1)       (128 1 1)        42        0B        0B  Tesla V100-PCIE         2        29                     -                -  ApplyDoubleStencil_102_gpu(gecko_generator<double>, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, void*, void*, void*, void (*) (void*), void*) [613]
9.46180s  141.28us                    -               -         -         -         -  Tesla V100-PCIE         -         -                    34   0x2b094d1fc000  [Unified Memory GPU page faults]
9.46191s  2.2720us                    -               -         -         -         -  Tesla V100-PCIE         -         -           16.000000KB   0x2b094d1fc000  [Unified Memory Memcpy DtoD]
9.46276s  489.85us          (16353 1 1)       (128 1 1)        42        0B        0B  Tesla V100-PCIE         1        28                     -                -  ApplyDoubleStencil_102_gpu(gecko_generator<double>, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, void*, void*, void*, void (*) (void*), void*) [616]
