==13414== NVPROF is profiling process 13414, command: ./stencil 20 2048
Time: 10214783.19us
==13414== Profiling application: ./stencil 20 2048
==13414== Profiling result:
   Start  Duration            Grid Size      Block Size     Regs*    SSMem*    DSMem*           Device   Context    Stream        Unified Memory  Virtual Address  Name
3.50084s  1.7600us                    -               -         -         -         -  Tesla V100-PCIE         -         -            8.000000KB   0x2b7656e00000  [Unified Memory Memcpy DtoD]
3.50086s  3.3280us                    -               -         -         -         -  Tesla V100-PCIE         -         -           36.000000KB   0x2b769caa0000  [Unified Memory Memcpy DtoH]
3.50086s  2.3040us                    -               -         -         -         -  Tesla V100-PCIE         -         -            8.000000KB   0x2b769caa9000  [Unified Memory Memcpy DtoH]
3.50087s  3.2320us                    -               -         -         -         -  Tesla V100-PCIE         -         -           20.000000KB   0x2b769caab000  [Unified Memory Memcpy DtoH]
3.50087s  5.7280us                    -               -         -         -         -  Tesla V100-PCIE         -         -           36.000000KB   0x2b769caa0000  [Unified Memory Memcpy HtoD]
3.50087s  2.8800us                    -               -         -         -         -  Tesla V100-PCIE         -         -            8.000000KB   0x2b769caa9000  [Unified Memory Memcpy HtoD]
3.50088s  3.9040us                    -               -         -         -         -  Tesla V100-PCIE         -         -           20.000000KB   0x2b769caab000  [Unified Memory Memcpy HtoD]
3.50088s  2.6240us                    -               -         -         -         -  Tesla V100-PCIE         -         -           24.000000KB   0x2b769c000000  [Unified Memory Memcpy DtoD]
3.50088s  3.1360us                    -               -         -         -         -  Tesla V100-PCIE         -         -           24.000000KB   0x2b769c006000  [Unified Memory Memcpy DtoD]
3.50088s  2.5280us                    -               -         -         -         -  Tesla V100-PCIE         -         -           16.000000KB   0x2b769c00c000  [Unified Memory Memcpy DtoD]
3.50093s  402.49us          (10902 1 1)       (128 1 1)        42        0B        0B  Tesla V100-PCIE         1        39                     -                -  ApplyDoubleStencil_102_gpu(gecko_generator<double>, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, void*, void*, void*, void (*) (void*), void*) [566]
3.50096s  508.43ms              (1 1 1)         (1 1 1)        32        0B        0B  Tesla V100-PCIE         3        41                     -                -  ApplyDoubleStencil_152_gpu(gecko_generator<double>, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, void*, void*, void*, void (*) (void*), void*) [574]
3.50097s  141.06us                    -               -         -         -         -  Tesla V100-PCIE         -         -                    36   0x2b76578a5000  [Unified Memory GPU page faults]
3.50100s  102.27us                    -               -         -         -         -  Tesla V100-PCIE         -         -                     1   0x2b76578a9000  [Unified Memory GPU page faults]
3.50101s  2.3360us                    -               -         -         -         -  Tesla V100-PCIE         -         -           20.000000KB   0x2b76578a5000  [Unified Memory Memcpy DtoH]
3.50101s  2.4320us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b76578aa000  [Unified Memory Memcpy DtoH]
3.50102s         -                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b769caa0000  [Unified Memory page thrash]
3.50102s         -                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b769caa1000  [Unified Memory page thrash]
3.50102s         -                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b769caa2000  [Unified Memory page thrash]
3.50102s         -                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b769caa3000  [Unified Memory page thrash]
3.50102s         -                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b769caa4000  [Unified Memory page thrash]
3.50102s         -                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b769caa5000  [Unified Memory page thrash]
3.50102s         -                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b769caa6000  [Unified Memory page thrash]
3.50103s         -                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b769caa7000  [Unified Memory page thrash]
3.50103s         -                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b769caa8000  [Unified Memory page thrash]
3.50103s         -                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b769caa9000  [Unified Memory page thrash]
3.50103s         -                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b769caaa000  [Unified Memory page thrash]
3.50103s         -                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b769caab000  [Unified Memory page thrash]
3.50103s         -                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b769caac000  [Unified Memory page thrash]
3.50103s         -                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b769caad000  [Unified Memory page thrash]
3.50103s         -                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b769caae000  [Unified Memory page thrash]
3.50103s         -                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b769caaf000  [Unified Memory page thrash]
3.50103s  12.480us                    -               -         -         -         -  Tesla V100-PCIE         -         -           20.000000KB   0x2b76578a5000  [Unified Memory Memcpy HtoD]
3.50104s  143.33us                    -               -         -         -         -  Tesla V100-PCIE         -         -                    21   0x2b7656ca8000  [Unified Memory GPU page faults]
3.50104s  2.5920us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b76578aa000  [Unified Memory Memcpy HtoD]
3.50105s  1.6000us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b769caa0000  [Unified Memory Memcpy DtoH]
3.50106s  5.3440us                    -               -         -         -         -  Tesla V100-PCIE         -         -           60.000000KB   0x2b769caa1000  [Unified Memory Memcpy DtoH]
3.50108s  3.1680us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b769caa0000  [Unified Memory Memcpy HtoD]
3.50108s  1.5040us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b76578a8000  [Unified Memory Memcpy DtoH]
3.50108s  1.6320us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b76578a9000  [Unified Memory Memcpy DtoH]
3.50108s  8.0000us                    -               -         -         -         -  Tesla V100-PCIE         -         -           60.000000KB   0x2b769caa1000  [Unified Memory Memcpy HtoD]
3.50108s  5.5040us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b76578aa000  [Unified Memory Memcpy DtoH]
3.50109s  2.9440us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b76578a8000  [Unified Memory Memcpy HtoD]
3.50109s  2.5600us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b76578a9000  [Unified Memory Memcpy HtoD]
3.50109s  2.5600us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b76578aa000  [Unified Memory Memcpy HtoD]
3.50111s  153.73us                    -               -         -         -         -  Tesla V100-PCIE         -         -                    18   0x2b76578a8000  [Unified Memory GPU page faults]
3.50111s  69.440us                    -               -         -         -         -  Tesla V100-PCIE         -         -                     1   0x2b769caa9000  [Unified Memory GPU page faults]
3.50112s  1.8560us                    -               -         -         -         -  Tesla V100-PCIE         -         -           12.000000KB   0x2b76578a8000  [Unified Memory Memcpy DtoH]
3.50113s  2.1120us                    -               -         -         -         -  Tesla V100-PCIE         -         -           12.000000KB   0x2b7656ca8000  [Unified Memory Memcpy DtoD]
3.50114s  4.7680us                    -               -         -         -         -  Tesla V100-PCIE         -         -           12.000000KB   0x2b76578a8000  [Unified Memory Memcpy HtoD]
3.50115s  3.0080us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b769caa9000  [Unified Memory Memcpy HtoD]
3.50115s  2.8480us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b769caa9000  [Unified Memory Memcpy DtoH]
3.50117s  2.0160us                    -               -         -         -         -  Tesla V100-PCIE         -         -            8.000000KB   0x2b7656e00000  [Unified Memory Memcpy DtoD]
3.50117s         -                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b76578a8000  [Unified Memory page thrash]
3.50117s         -                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b76578a9000  [Unified Memory page thrash]
3.50117s         -                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b76578aa000  [Unified Memory page thrash]
3.50118s  129.31us                    -               -         -         -         -  Tesla V100-PCIE         -         -                     1   0x2b76578a9000  [Unified Memory GPU page faults]
3.50118s  114.46us                    -               -         -         -         -  Tesla V100-PCIE         -         -                    15   0x2b7656e02000  [Unified Memory GPU page faults]
3.50119s  1.8880us                    -               -         -         -         -  Tesla V100-PCIE         -         -            8.000000KB   0x2b769a000000  [Unified Memory Memcpy DtoH]
3.50119s  11.136us                    -               -         -         -         -  Tesla V100-PCIE         -         -           56.000000KB   0x2b769a002000  [Unified Memory Memcpy DtoH]
3.50122s  3.2960us                    -               -         -         -         -  Tesla V100-PCIE         -         -            8.000000KB   0x2b769a000000  [Unified Memory Memcpy HtoD]
3.50123s  381.59us                    -               -         -         -         -  Tesla V100-PCIE         -         -                     -   0x2b769caa9000  [Unified Memory page throttle]
3.50123s  6.8480us                    -               -         -         -         -  Tesla V100-PCIE         -         -           56.000000KB   0x2b769a002000  [Unified Memory Memcpy HtoD]
3.50126s  13.824us                    -               -         -         -         -  Tesla V100-PCIE         -         -                     5   0x2b769caa9000  [Unified Memory GPU page faults]
3.50127s  1.6960us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b76578a8000  [Unified Memory Memcpy DtoH]
3.50128s  14.976us                    -               -         -         -         -  Tesla V100-PCIE         -         -                     5   0x2b769caa9000  [Unified Memory GPU page faults]
3.50128s  2.7200us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b76578a9000  [Unified Memory Memcpy DtoH]
3.50128s  3.3920us                    -               -         -         -         -  Tesla V100-PCIE         -         -           16.000000KB   0x2b7656e02000  [Unified Memory Memcpy DtoD]
3.50128s  2.6560us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b76578aa000  [Unified Memory Memcpy DtoH]
3.50128s  2.7840us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b76578a8000  [Unified Memory Memcpy HtoD]
3.50129s  3.2960us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b76578a9000  [Unified Memory Memcpy HtoD]
3.50129s  9.6000us                    -               -         -         -         -  Tesla V100-PCIE         -         -                     5   0x2b769caa9000  [Unified Memory GPU page faults]
3.50129s  3.3600us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b76578aa000  [Unified Memory Memcpy HtoD]
3.50130s  9.2480us                    -               -         -         -         -  Tesla V100-PCIE         -         -                     5   0x2b769caa9000  [Unified Memory GPU page faults]
3.50130s  70.112us                    -               -         -         -         -  Tesla V100-PCIE         -         -                    48   0x2b769c000000  [Unified Memory GPU page faults]
3.50131s  11.680us                    -               -         -         -         -  Tesla V100-PCIE         -         -                     5   0x2b769caa9000  [Unified Memory GPU page faults]
3.50132s  30.592us                    -               -         -         -         -  Tesla V100-PCIE         -         -                     5   0x2b769caa9000  [Unified Memory GPU page faults]
3.50134s  507.77ms              (1 1 1)         (1 1 1)        32        0B        0B  Tesla V100-PCIE         1        39                     -                -  ApplyDoubleStencil_152_gpu(gecko_generator<double>, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, void*, void*, void*, void (*) (void*), void*) [575]
3.50134s  1.9840us                    -               -         -         -         -  Tesla V100-PCIE         -         -            8.000000KB   0x2b769c000000  [Unified Memory Memcpy DtoD]
3.50134s  5.4720us                    -               -         -         -         -  Tesla V100-PCIE         -         -           56.000000KB   0x2b769c002000  [Unified Memory Memcpy DtoD]
3.50135s  11.264us                    -               -         -         -         -  Tesla V100-PCIE         -         -                     5   0x2b769caa9000  [Unified Memory GPU page faults]
3.50136s  9.2480us                    -               -         -         -         -  Tesla V100-PCIE         -         -                     5   0x2b769caa9000  [Unified Memory GPU page faults]
3.50137s  9.4080us                    -               -         -         -         -  Tesla V100-PCIE         -         -                     5   0x2b769caa9000  [Unified Memory GPU page faults]
3.50138s  9.3760us                    -               -         -         -         -  Tesla V100-PCIE         -         -                     5   0x2b769caa9000  [Unified Memory GPU page faults]
3.50139s  27.360us                    -               -         -         -         -  Tesla V100-PCIE         -         -                     5   0x2b769caa9000  [Unified Memory GPU page faults]
3.50141s  46.848us                    -               -         -         -         -  Tesla V100-PCIE         -         -                     1   0x2b769caaa000  [Unified Memory GPU page faults]
3.50141s  9.7280us                    -               -         -         -         -  Tesla V100-PCIE         -         -                     5   0x2b769caa9000  [Unified Memory GPU page faults]
3.50142s  9.7600us                    -               -         -         -         -  Tesla V100-PCIE         -         -                     5   0x2b769caa9000  [Unified Memory GPU page faults]
3.50143s  49.888us                    -               -         -         -         -  Tesla V100-PCIE         -         -                     5   0x2b769caa9000  [Unified Memory GPU page faults]
3.50144s  3.1040us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b769caaa000  [Unified Memory Memcpy HtoD]
3.50145s  1.7600us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b769caaa000  [Unified Memory Memcpy DtoH]
3.50148s  9.3440us                    -               -         -         -         -  Tesla V100-PCIE         -         -                     5   0x2b769caa9000  [Unified Memory GPU page faults]
3.50149s  28.000us                    -               -         -         -         -  Tesla V100-PCIE         -         -                     5   0x2b769caa9000  [Unified Memory GPU page faults]
3.50152s  9.8560us                    -               -         -         -         -  Tesla V100-PCIE         -         -                     5   0x2b769caa9000  [Unified Memory GPU page faults]
3.50153s  9.6320us                    -               -         -         -         -  Tesla V100-PCIE         -         -                     5   0x2b769caa9000  [Unified Memory GPU page faults]
3.50154s  9.3120us                    -               -         -         -         -  Tesla V100-PCIE         -         -                     5   0x2b769caa9000  [Unified Memory GPU page faults]
3.50155s  9.4400us                    -               -         -         -         -  Tesla V100-PCIE         -         -                     5   0x2b769caa9000  [Unified Memory GPU page faults]
3.50156s  27.648us                    -               -         -         -         -  Tesla V100-PCIE         -         -                     5   0x2b769caa9000  [Unified Memory GPU page faults]
3.50158s  65.056us                    -               -         -         -         -  Tesla V100-PCIE         -         -                     3   0x2b769a000000  [Unified Memory GPU page faults]
3.50158s  9.4080us                    -               -         -         -         -  Tesla V100-PCIE         -         -                     5   0x2b769caa9000  [Unified Memory GPU page faults]
3.50159s  9.5040us                    -               -         -         -         -  Tesla V100-PCIE         -         -                     5   0x2b769caa9000  [Unified Memory GPU page faults]
3.50160s  13.408us                    -               -         -         -         -  Tesla V100-PCIE         -         -                     5   0x2b769caa9000  [Unified Memory GPU page faults]
3.50161s  11.424us                    -               -         -         -         -  Tesla V100-PCIE         -         -                     5   0x2b769caa9000  [Unified Memory GPU page faults]
3.50162s  1.6640us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b769a000000  [Unified Memory Memcpy DtoH]
3.50162s  5.5040us                    -               -         -         -         -  Tesla V100-PCIE         -         -           60.000000KB   0x2b769a001000  [Unified Memory Memcpy DtoH]
3.50162s  66.368us                    -               -         -         -         -  Tesla V100-PCIE         -         -                     5   0x2b769caa9000  [Unified Memory GPU page faults]
3.50162s  2.7200us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b769a000000  [Unified Memory Memcpy HtoD]
3.50163s  7.2640us                    -               -         -         -         -  Tesla V100-PCIE         -         -           60.000000KB   0x2b769a001000  [Unified Memory Memcpy HtoD]
3.50165s  1.6000us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b769caa9000  [Unified Memory Memcpy DtoH]
3.50166s  508.16ms              (1 1 1)         (1 1 1)        32        0B        0B  Tesla V100-PCIE         2        40                     -                -  ApplyDoubleStencil_152_gpu(gecko_generator<double>, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, void*, void*, void*, void (*) (void*), void*) [576]
3.50167s  2.7520us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b769caa9000  [Unified Memory Memcpy HtoD]
3.50170s  64.576us                    -               -         -         -         -  Tesla V100-PCIE         -         -                     1   0x2b769c001000  [Unified Memory GPU page faults]
3.50174s  1.6320us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b769c000000  [Unified Memory Memcpy DtoD]
3.50174s  1.6320us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b769c001000  [Unified Memory Memcpy DtoD]
3.50174s  5.1200us                    -               -         -         -         -  Tesla V100-PCIE         -         -           56.000000KB   0x2b769c002000  [Unified Memory Memcpy DtoD]
3.50176s  35.872us                    -               -         -         -         -  Tesla V100-PCIE         -         -                     1   0x2b7656e01000  [Unified Memory GPU page faults]
3.50178s  1.6000us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b7656e00000  [Unified Memory Memcpy DtoD]
3.50178s  1.6320us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b7656e01000  [Unified Memory Memcpy DtoD]
3.50178s  2.0160us                    -               -         -         -         -  Tesla V100-PCIE         -         -           16.000000KB   0x2b7656e02000  [Unified Memory Memcpy DtoD]
4.00867s  171.81us                    -               -         -         -         -  Tesla V100-PCIE         -         -                     1   0x2b769c000000  [Unified Memory GPU page faults]
4.00882s  1.8240us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b769c000000  [Unified Memory Memcpy DtoD]
4.00882s  5.6640us                    -               -         -         -         -  Tesla V100-PCIE         -         -           60.000000KB   0x2b769c001000  [Unified Memory Memcpy DtoD]
4.00885s  63.232us                    -               -         -         -         -  Tesla V100-PCIE         -         -                     1   0x2b7656e00000  [Unified Memory GPU page faults]
4.00889s  1.8240us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b7656e00000  [Unified Memory Memcpy DtoD]
4.00889s  5.6640us                    -               -         -         -         -  Tesla V100-PCIE         -         -           60.000000KB   0x2b7656e01000  [Unified Memory Memcpy DtoD]
4.00936s  155.20us                    -               -         -         -         -  Tesla V100-PCIE         -         -                     1   0x2b76578a8000  [Unified Memory GPU page faults]
4.00948s  1.9520us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b76578a8000  [Unified Memory Memcpy DtoH]
4.00950s  2.6880us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b76578a8000  [Unified Memory Memcpy HtoD]
4.00970s  92.640us                    -               -         -         -         -  Tesla V100-PCIE         -         -                     1   0x2b76578a9000  [Unified Memory GPU page faults]
4.00975s  1.7920us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b76578a9000  [Unified Memory Memcpy DtoH]
4.00977s  7.5200us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b76578a9000  [Unified Memory Memcpy HtoD]
4.00996s  588.15us          (10902 1 1)       (128 1 1)        42        0B        0B  Tesla V100-PCIE         2        40                     -                -  ApplyDoubleStencil_102_gpu(gecko_generator<double>, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, void*, void*, void*, void (*) (void*), void*) [588]
4.00998s  177.18us          (10902 1 1)       (128 1 1)        42        0B        0B  Tesla V100-PCIE         3        41                     -                -  ApplyDoubleStencil_102_gpu(gecko_generator<double>, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, void*, void*, void*, void (*) (void*), void*) [587]
4.01001s  147.78us                    -               -         -         -         -  Tesla V100-PCIE         -         -                    10   0x2b7656e01000  [Unified Memory GPU page faults]
4.01002s  112.00us                    -               -         -         -         -  Tesla V100-PCIE         -         -                    15   0x2b76578a6000  [Unified Memory GPU page faults]
4.01005s  433.85us          (10902 1 1)       (128 1 1)        42        0B        0B  Tesla V100-PCIE         1        39                     -                -  ApplyDoubleStencil_102_gpu(gecko_generator<double>, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, void*, void*, void*, void (*) (void*), void*) [586]
4.01010s  3.0080us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b76578a5000  [Unified Memory Memcpy HtoD]
4.01011s  4.3520us                    -               -         -         -         -  Tesla V100-PCIE         -         -           16.000000KB   0x2b76578a6000  [Unified Memory Memcpy HtoD]
4.01011s  1.6960us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b76578a5000  [Unified Memory Memcpy DtoH]
4.01011s  2.0800us                    -               -         -         -         -  Tesla V100-PCIE         -         -           16.000000KB   0x2b76578a6000  [Unified Memory Memcpy DtoH]
4.01013s  2.0480us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b7656e00000  [Unified Memory Memcpy DtoD]
4.01013s  5.3760us                    -               -         -         -         -  Tesla V100-PCIE         -         -           52.000000KB   0x2b7656e01000  [Unified Memory Memcpy DtoD]
4.01013s  52.672us                    -               -         -         -         -  Tesla V100-PCIE         -         -                    23   0x2b769caa9000  [Unified Memory GPU page faults]
4.01013s  2.4640us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b7656e0e000  [Unified Memory Memcpy DtoD]
4.01014s  2.0480us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b7656e0f000  [Unified Memory Memcpy DtoD]
4.01016s  101.12us                    -               -         -         -         -  Tesla V100-PCIE         -         -                    16   0x2b7656ca8000  [Unified Memory GPU page faults]
4.01016s  507.60ms              (1 1 1)         (1 1 1)        32        0B        0B  Tesla V100-PCIE         3        41                     -                -  ApplyDoubleStencil_152_gpu(gecko_generator<double>, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, void*, void*, void*, void (*) (void*), void*) [595]
4.01016s  118.05us                    -               -         -         -         -  Tesla V100-PCIE         -         -                    24   0x2b7656e00000  [Unified Memory GPU page faults]
4.01017s  3.4880us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b769caa9000  [Unified Memory Memcpy HtoD]
4.01018s  1.7600us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b769caa9000  [Unified Memory Memcpy DtoH]
4.01020s  3.3920us                    -               -         -         -         -  Tesla V100-PCIE         -         -           32.000000KB   0x2b7656ca0000  [Unified Memory Memcpy DtoD]
4.01021s  2.5280us                    -               -         -         -         -  Tesla V100-PCIE         -         -           12.000000KB   0x2b7656ca8000  [Unified Memory Memcpy DtoD]
4.01021s  2.8160us                    -               -         -         -         -  Tesla V100-PCIE         -         -           20.000000KB   0x2b7656cab000  [Unified Memory Memcpy DtoD]
4.01022s  2.2400us                    -               -         -         -         -  Tesla V100-PCIE         -         -           16.000000KB   0x2b769c000000  [Unified Memory Memcpy DtoD]
4.01023s  3.9040us                    -               -         -         -         -  Tesla V100-PCIE         -         -           32.000000KB   0x2b769c004000  [Unified Memory Memcpy DtoD]
4.01023s  2.4640us                    -               -         -         -         -  Tesla V100-PCIE         -         -            8.000000KB   0x2b769c00c000  [Unified Memory Memcpy DtoD]
4.01023s  2.1760us                    -               -         -         -         -  Tesla V100-PCIE         -         -            8.000000KB   0x2b769c00e000  [Unified Memory Memcpy DtoD]
4.01026s  1.7920us                    -               -         -         -         -  Tesla V100-PCIE         -         -           16.000000KB   0x2b7656e00000  [Unified Memory Memcpy DtoD]
4.01026s  6.4640us                    -               -         -         -         -  Tesla V100-PCIE         -         -           48.000000KB   0x2b7656e04000  [Unified Memory Memcpy DtoD]
4.01026s  63.968us                    -               -         -         -         -  Tesla V100-PCIE         -         -                     2   0x2b7656e01000  [Unified Memory GPU page faults]
4.01028s  84.192us                    -               -         -         -         -  Tesla V100-PCIE         -         -                    13   0x2b7656ca0000  [Unified Memory GPU page faults]
4.01029s  1.6320us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b7656e00000  [Unified Memory Memcpy DtoD]
4.01029s  1.8560us                    -               -         -         -         -  Tesla V100-PCIE         -         -           12.000000KB   0x2b7656e01000  [Unified Memory Memcpy DtoD]
4.01030s  1.9840us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b7656e04000  [Unified Memory Memcpy DtoD]
4.01030s  2.2720us                    -               -         -         -         -  Tesla V100-PCIE         -         -           20.000000KB   0x2b7656e05000  [Unified Memory Memcpy DtoD]
4.01030s  2.3680us                    -               -         -         -         -  Tesla V100-PCIE         -         -           12.000000KB   0x2b7656e0a000  [Unified Memory Memcpy DtoD]
4.01030s  2.0160us                    -               -         -         -         -  Tesla V100-PCIE         -         -            8.000000KB   0x2b7656e0d000  [Unified Memory Memcpy DtoD]
4.01030s  1.7280us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b7656e0f000  [Unified Memory Memcpy DtoD]
4.01034s  88.864us                    -               -         -         -         -  Tesla V100-PCIE         -         -                    36   0x2b76578a5000  [Unified Memory GPU page faults]
4.01035s  4.4160us                    -               -         -         -         -  Tesla V100-PCIE         -         -           44.000000KB   0x2b7656ca0000  [Unified Memory Memcpy DtoD]
4.01036s  2.9760us                    -               -         -         -         -  Tesla V100-PCIE         -         -           20.000000KB   0x2b7656cab000  [Unified Memory Memcpy DtoD]
4.01037s  67.392us                    -               -         -         -         -  Tesla V100-PCIE         -         -                     4   0x2b7656e00000  [Unified Memory GPU page faults]
4.01040s  2.7200us                    -               -         -         -         -  Tesla V100-PCIE         -         -           20.000000KB   0x2b76578a5000  [Unified Memory Memcpy DtoH]
4.01041s         -                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b769c000000  [Unified Memory page thrash]
4.01041s         -                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b769c001000  [Unified Memory page thrash]
4.01041s         -                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b769c002000  [Unified Memory page thrash]
4.01041s         -                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b769c003000  [Unified Memory page thrash]
4.01041s         -                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b769c004000  [Unified Memory page thrash]
4.01041s         -                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b769c005000  [Unified Memory page thrash]
4.01041s         -                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b769c006000  [Unified Memory page thrash]
4.01041s         -                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b769c007000  [Unified Memory page thrash]
4.01041s         -                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b769c008000  [Unified Memory page thrash]
4.01041s  2.4000us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b7656e00000  [Unified Memory Memcpy DtoD]
4.01041s         -                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b769c009000  [Unified Memory page thrash]
4.01041s         -                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b769c00a000  [Unified Memory page thrash]
4.01041s         -                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b769c00b000  [Unified Memory page thrash]
4.01041s         -                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b769c00c000  [Unified Memory page thrash]
4.01041s         -                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b769c00d000  [Unified Memory page thrash]
4.01041s         -                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b769c00e000  [Unified Memory page thrash]
4.01041s  2.6880us                    -               -         -         -         -  Tesla V100-PCIE         -         -           12.000000KB   0x2b7656e01000  [Unified Memory Memcpy DtoD]
