==10680== NVPROF is profiling process 10680, command: ./stencil 20 2048
Time: 811637.88us
==10680== Profiling application: ./stencil 20 2048
==10680== Profiling result:
   Start  Duration            Grid Size      Block Size     Regs*    SSMem*    DSMem*           Device   Context    Stream        Unified Memory  Virtual Address  Name
1.38879s  3.7440us                    -               -         -         -         -  Tesla V100-PCIE         -         -            8.000000KB   0x2b625d515000  [Unified Memory Memcpy HtoD]
1.38879s  3.0080us                    -               -         -         -         -  Tesla V100-PCIE         -         -            8.000000KB   0x2b625d517000  [Unified Memory Memcpy HtoD]
1.38879s  3.5520us                    -               -         -         -         -  Tesla V100-PCIE         -         -            8.000000KB   0x2b625d519000  [Unified Memory Memcpy HtoD]
1.38880s  4.0640us                    -               -         -         -         -  Tesla V100-PCIE         -         -           20.000000KB   0x2b625d51b000  [Unified Memory Memcpy HtoD]
1.38880s  2.6560us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b625d520000  [Unified Memory Memcpy HtoD]
1.38880s  3.3280us                    -               -         -         -         -  Tesla V100-PCIE         -         -           12.000000KB   0x2b625d521000  [Unified Memory Memcpy HtoD]
1.38881s  3.3600us                    -               -         -         -         -  Tesla V100-PCIE         -         -           12.000000KB   0x2b625d524000  [Unified Memory Memcpy HtoD]
1.38881s  2.6560us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b625d527000  [Unified Memory Memcpy HtoD]
1.38881s  2.6880us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b625d528000  [Unified Memory Memcpy HtoD]
1.38882s  2.8480us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b625d529000  [Unified Memory Memcpy HtoD]
1.38882s  4.3520us                    -               -         -         -         -  Tesla V100-PCIE         -         -           24.000000KB   0x2b625d52a000  [Unified Memory Memcpy HtoD]
1.38882s  3.6800us                    -               -         -         -         -  Tesla V100-PCIE         -         -           16.000000KB   0x2b625d530000  [Unified Memory Memcpy HtoD]
1.38883s  3.1680us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b625d534000  [Unified Memory Memcpy HtoD]
1.38883s  6.7200us                    -               -         -         -         -  Tesla V100-PCIE         -         -           44.000000KB   0x2b625d535000  [Unified Memory Memcpy HtoD]
1.38884s  3.3600us                    -               -         -         -         -  Tesla V100-PCIE         -         -           12.000000KB   0x2b625d540000  [Unified Memory Memcpy HtoD]
1.38884s  5.7920us                    -               -         -         -         -  Tesla V100-PCIE         -         -           32.000000KB   0x2b625d543000  [Unified Memory Memcpy HtoD]
1.38885s  2.6560us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b625d54b000  [Unified Memory Memcpy HtoD]
1.38885s  62.048us                    -               -         -         -         -  Tesla V100-PCIE         -         -          720.000000KB   0x2b625d54c000  [Unified Memory Memcpy HtoD]
1.38893s  413.47us                    -               -         -         -         -  Tesla V100-PCIE         -         -                     6   0x2b6257500000  [Unified Memory GPU page faults]
1.38894s  4.3520us                    -               -         -         -         -  Tesla V100-PCIE         -         -           32.000000KB   0x2b6256a80000  [Unified Memory Memcpy DtoD]
1.38894s  3.0720us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b6256a88000  [Unified Memory Memcpy DtoD]
1.38895s  4.3200us                    -               -         -         -         -  Tesla V100-PCIE         -         -           36.000000KB   0x2b6256a89000  [Unified Memory Memcpy DtoD]
1.38895s  2.3360us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b6256a92000  [Unified Memory Memcpy DtoD]
1.38895s  1.9200us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b6256a93000  [Unified Memory Memcpy DtoD]
1.38896s  1.9520us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b6256a94000  [Unified Memory Memcpy DtoD]
1.38896s  1.8880us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b6256a95000  [Unified Memory Memcpy DtoD]
1.38896s  2.6560us                    -               -         -         -         -  Tesla V100-PCIE         -         -           20.000000KB   0x2b6256a96000  [Unified Memory Memcpy DtoD]
1.38896s  2.3360us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b6256a9b000  [Unified Memory Memcpy DtoD]
1.38897s  2.1760us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b6256a9c000  [Unified Memory Memcpy DtoD]
1.38897s  1.9520us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b6256a9d000  [Unified Memory Memcpy DtoD]
1.38897s  4.0000us                    -               -         -         -         -  Tesla V100-PCIE         -         -           28.000000KB   0x2b6256a9e000  [Unified Memory Memcpy DtoD]
1.38897s  2.3360us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b6256aa5000  [Unified Memory Memcpy DtoD]
1.38898s  30.144us                    -               -         -         -         -  Tesla V100-PCIE         -         -          360.000000KB   0x2b6256aa6000  [Unified Memory Memcpy DtoD]
1.38900s  2.0160us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b6257500000  [Unified Memory Memcpy DtoH]
1.38900s  2.0160us                    -               -         -         -         -  Tesla V100-PCIE         -         -            8.000000KB   0x2b6257501000  [Unified Memory Memcpy DtoH]
1.38900s  2.3040us                    -               -         -         -         -  Tesla V100-PCIE         -         -           12.000000KB   0x2b6257503000  [Unified Memory Memcpy DtoH]
1.38900s  2.1440us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b6257506000  [Unified Memory Memcpy DtoH]
1.38901s  1.8880us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b6257507000  [Unified Memory Memcpy DtoH]
1.38901s  2.8800us                    -               -         -         -         -  Tesla V100-PCIE         -         -           20.000000KB   0x2b6257508000  [Unified Memory Memcpy DtoH]
1.38901s  2.1440us                    -               -         -         -         -  Tesla V100-PCIE         -         -            8.000000KB   0x2b625ca00000  [Unified Memory Memcpy DtoD]
1.38901s  2.4960us                    -               -         -         -         -  Tesla V100-PCIE         -         -            8.000000KB   0x2b625750d000  [Unified Memory Memcpy DtoH]
1.38901s  1.9840us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b625ca02000  [Unified Memory Memcpy DtoD]
1.38901s  1.8560us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b625750f000  [Unified Memory Memcpy DtoH]
1.38901s  1.9200us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b625ca03000  [Unified Memory Memcpy DtoD]
1.38901s  2.3680us                    -               -         -         -         -  Tesla V100-PCIE         -         -           16.000000KB   0x2b6257510000  [Unified Memory Memcpy DtoH]
1.38902s  2.1120us                    -               -         -         -         -  Tesla V100-PCIE         -         -            8.000000KB   0x2b625ca04000  [Unified Memory Memcpy DtoD]
1.38902s  2.2720us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b6257514000  [Unified Memory Memcpy DtoH]
1.38902s  1.9520us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b625ca06000  [Unified Memory Memcpy DtoD]
1.38902s  2.1760us                    -               -         -         -         -  Tesla V100-PCIE         -         -            8.000000KB   0x2b6257515000  [Unified Memory Memcpy DtoH]
1.38902s  1.9520us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b625ca07000  [Unified Memory Memcpy DtoD]
1.38902s  2.1120us                    -               -         -         -         -  Tesla V100-PCIE         -         -            8.000000KB   0x2b6257517000  [Unified Memory Memcpy DtoH]
1.38902s  1.8880us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b625ca08000  [Unified Memory Memcpy DtoD]
1.38902s  2.2080us                    -               -         -         -         -  Tesla V100-PCIE         -         -           12.000000KB   0x2b625ca09000  [Unified Memory Memcpy DtoD]
1.38902s  2.1440us                    -               -         -         -         -  Tesla V100-PCIE         -         -            8.000000KB   0x2b6257519000  [Unified Memory Memcpy DtoH]
1.38903s  3.7440us                    -               -         -         -         -  Tesla V100-PCIE         -         -           24.000000KB   0x2b625ca0c000  [Unified Memory Memcpy DtoD]
1.38903s  2.0160us                    -               -         -         -         -  Tesla V100-PCIE         -         -            8.000000KB   0x2b625751b000  [Unified Memory Memcpy DtoH]
1.38903s  1.9200us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b625751d000  [Unified Memory Memcpy DtoH]
1.38903s  2.9760us                    -               -         -         -         -  Tesla V100-PCIE         -         -            8.000000KB   0x2b625ca12000  [Unified Memory Memcpy DtoD]
1.38903s  1.8880us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b625751e000  [Unified Memory Memcpy DtoH]
1.38903s  2.1440us                    -               -         -         -         -  Tesla V100-PCIE         -         -           12.000000KB   0x2b625751f000  [Unified Memory Memcpy DtoH]
1.38903s  2.7200us                    -               -         -         -         -  Tesla V100-PCIE         -         -           12.000000KB   0x2b625ca14000  [Unified Memory Memcpy DtoD]
1.38903s  2.1440us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b6257522000  [Unified Memory Memcpy DtoH]
1.38903s  2.2720us                    -               -         -         -         -  Tesla V100-PCIE         -         -            8.000000KB   0x2b625ca17000  [Unified Memory Memcpy DtoD]
1.38904s  2.8800us                    -               -         -         -         -  Tesla V100-PCIE         -         -           24.000000KB   0x2b6257523000  [Unified Memory Memcpy DtoH]
1.38904s  3.2640us                    -               -         -         -         -  Tesla V100-PCIE         -         -           28.000000KB   0x2b625ca19000  [Unified Memory Memcpy DtoD]
1.38904s  2.3360us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b6257529000  [Unified Memory Memcpy DtoH]
1.38904s  2.4000us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b625ca20000  [Unified Memory Memcpy DtoD]
1.38904s  2.1760us                    -               -         -         -         -  Tesla V100-PCIE         -         -           12.000000KB   0x2b625752a000  [Unified Memory Memcpy DtoH]
1.38904s  2.3040us                    -               -         -         -         -  Tesla V100-PCIE         -         -            8.000000KB   0x2b625ca21000  [Unified Memory Memcpy DtoD]
1.38904s  2.6240us                    -               -         -         -         -  Tesla V100-PCIE         -         -           16.000000KB   0x2b625752d000  [Unified Memory Memcpy DtoH]
1.38904s  3.2320us                    -               -         -         -         -  Tesla V100-PCIE         -         -           12.000000KB   0x2b625ca23000  [Unified Memory Memcpy DtoD]
1.38905s  2.4320us                    -               -         -         -         -  Tesla V100-PCIE         -         -            8.000000KB   0x2b6257531000  [Unified Memory Memcpy DtoH]
1.38905s  1.8880us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b6257533000  [Unified Memory Memcpy DtoH]
1.38905s  3.5840us                    -               -         -         -         -  Tesla V100-PCIE         -         -           20.000000KB   0x2b625ca26000  [Unified Memory Memcpy DtoD]
1.38905s  1.8560us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b6257534000  [Unified Memory Memcpy DtoH]
1.38905s  2.0160us                    -               -         -         -         -  Tesla V100-PCIE         -         -            8.000000KB   0x2b6257535000  [Unified Memory Memcpy DtoH]
1.38905s  2.3360us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b625ca2b000  [Unified Memory Memcpy DtoD]
1.38905s  1.9520us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b6257537000  [Unified Memory Memcpy DtoH]
1.38905s  4.1920us                    -               -         -         -         -  Tesla V100-PCIE         -         -           16.000000KB   0x2b625ca2c000  [Unified Memory Memcpy DtoD]
1.38906s  3.5520us                    -               -         -         -         -  Tesla V100-PCIE         -         -           32.000000KB   0x2b6257538000  [Unified Memory Memcpy DtoH]
1.38906s  3.1360us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b625ca30000  [Unified Memory Memcpy DtoD]
1.38906s  2.7840us                    -               -         -         -         -  Tesla V100-PCIE         -         -           12.000000KB   0x2b6257540000  [Unified Memory Memcpy DtoH]
1.38906s  3.3920us                    -               -         -         -         -  Tesla V100-PCIE         -         -           24.000000KB   0x2b625ca31000  [Unified Memory Memcpy DtoD]
1.38906s  2.2080us                    -               -         -         -         -  Tesla V100-PCIE         -         -            8.000000KB   0x2b6257543000  [Unified Memory Memcpy DtoH]
1.38906s  1.9200us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b6257545000  [Unified Memory Memcpy DtoH]
1.38906s  2.4640us                    -               -         -         -         -  Tesla V100-PCIE         -         -            8.000000KB   0x2b625ca37000  [Unified Memory Memcpy DtoD]
1.38907s  2.6240us                    -               -         -         -         -  Tesla V100-PCIE         -         -           20.000000KB   0x2b6257546000  [Unified Memory Memcpy DtoH]
1.38907s  3.9360us                    -               -         -         -         -  Tesla V100-PCIE         -         -           36.000000KB   0x2b625ca39000  [Unified Memory Memcpy DtoD]
1.38907s  2.3360us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b625754b000  [Unified Memory Memcpy DtoH]
1.38907s  2.1760us                    -               -         -         -         -  Tesla V100-PCIE         -         -           12.000000KB   0x2b625754c000  [Unified Memory Memcpy DtoH]
1.38907s  3.1360us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b625ca42000  [Unified Memory Memcpy DtoD]
1.38907s  2.4320us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b625754f000  [Unified Memory Memcpy DtoH]
1.38907s  6.9760us                    -               -         -         -         -  Tesla V100-PCIE         -         -           56.000000KB   0x2b625ca43000  [Unified Memory Memcpy DtoD]
1.38908s  55.712us                    -               -         -         -         -  Tesla V100-PCIE         -         -          704.000000KB   0x2b6257550000  [Unified Memory Memcpy DtoH]
1.38908s  2.5920us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b625ca51000  [Unified Memory Memcpy DtoD]
1.38908s  16.736us                    -               -         -         -         -  Tesla V100-PCIE         -         -          184.000000KB   0x2b625ca52000  [Unified Memory Memcpy DtoD]
1.38912s  314.82us                    -               -         -         -         -  Tesla V100-PCIE         -         -                     8   0x2b625ca80000  [Unified Memory GPU page faults]
1.38914s  2.8800us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b6257500000  [Unified Memory Memcpy HtoD]
1.38915s  3.6800us                    -               -         -         -         -  Tesla V100-PCIE         -         -            8.000000KB   0x2b6257501000  [Unified Memory Memcpy HtoD]
1.38915s  4.0640us                    -               -         -         -         -  Tesla V100-PCIE         -         -           12.000000KB   0x2b6257503000  [Unified Memory Memcpy HtoD]
1.38915s  2.6560us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b6257506000  [Unified Memory Memcpy HtoD]
1.38916s  2.6880us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b6257507000  [Unified Memory Memcpy HtoD]
1.38916s  4.3840us                    -               -         -         -         -  Tesla V100-PCIE         -         -           20.000000KB   0x2b6257508000  [Unified Memory Memcpy HtoD]
1.38916s  3.7120us                    -               -         -         -         -  Tesla V100-PCIE         -         -            8.000000KB   0x2b625750d000  [Unified Memory Memcpy HtoD]
1.38917s  2.6560us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b625750f000  [Unified Memory Memcpy HtoD]
1.38917s  3.6480us                    -               -         -         -         -  Tesla V100-PCIE         -         -           16.000000KB   0x2b6257510000  [Unified Memory Memcpy HtoD]
1.38917s  3.3920us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b6257514000  [Unified Memory Memcpy HtoD]
1.38918s  3.0080us                    -               -         -         -         -  Tesla V100-PCIE         -         -            8.000000KB   0x2b6257515000  [Unified Memory Memcpy HtoD]
1.38918s  3.0400us                    -               -         -         -         -  Tesla V100-PCIE         -         -            8.000000KB   0x2b6257517000  [Unified Memory Memcpy HtoD]
1.38918s  3.1680us                    -               -         -         -         -  Tesla V100-PCIE         -         -            8.000000KB   0x2b6257519000  [Unified Memory Memcpy HtoD]
1.38919s  3.7120us                    -               -         -         -         -  Tesla V100-PCIE         -         -            8.000000KB   0x2b625751b000  [Unified Memory Memcpy HtoD]
1.38919s  3.3280us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b625751d000  [Unified Memory Memcpy HtoD]
1.38919s  2.6560us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b625751e000  [Unified Memory Memcpy HtoD]
1.38920s  4.1280us                    -               -         -         -         -  Tesla V100-PCIE         -         -           12.000000KB   0x2b625751f000  [Unified Memory Memcpy HtoD]
1.38920s  2.6560us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b6257522000  [Unified Memory Memcpy HtoD]
1.38920s  4.3200us                    -               -         -         -         -  Tesla V100-PCIE         -         -           24.000000KB   0x2b6257523000  [Unified Memory Memcpy HtoD]
1.38921s  2.6560us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b6257529000  [Unified Memory Memcpy HtoD]
1.38921s  3.5520us                    -               -         -         -         -  Tesla V100-PCIE         -         -           12.000000KB   0x2b625752a000  [Unified Memory Memcpy HtoD]
1.38921s  3.6480us                    -               -         -         -         -  Tesla V100-PCIE         -         -           16.000000KB   0x2b625752d000  [Unified Memory Memcpy HtoD]
1.38922s  3.0080us                    -               -         -         -         -  Tesla V100-PCIE         -         -            8.000000KB   0x2b6257531000  [Unified Memory Memcpy HtoD]
1.38922s  2.9760us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b6257533000  [Unified Memory Memcpy HtoD]
1.38922s  3.3600us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b6257534000  [Unified Memory Memcpy HtoD]
1.38923s  3.0080us                    -               -         -         -         -  Tesla V100-PCIE         -         -            8.000000KB   0x2b6257535000  [Unified Memory Memcpy HtoD]
1.38923s  2.6560us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b6257537000  [Unified Memory Memcpy HtoD]
1.38923s  4.9600us                    -               -         -         -         -  Tesla V100-PCIE         -         -           32.000000KB   0x2b6257538000  [Unified Memory Memcpy HtoD]
1.38924s  4.0320us                    -               -         -         -         -  Tesla V100-PCIE         -         -           12.000000KB   0x2b6257540000  [Unified Memory Memcpy HtoD]
1.38924s  2.9760us                    -               -         -         -         -  Tesla V100-PCIE         -         -            8.000000KB   0x2b6257543000  [Unified Memory Memcpy HtoD]
1.38924s  2.6560us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b6257545000  [Unified Memory Memcpy HtoD]
1.38925s  3.9680us                    -               -         -         -         -  Tesla V100-PCIE         -         -           20.000000KB   0x2b6257546000  [Unified Memory Memcpy HtoD]
1.38925s  3.4560us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b625754b000  [Unified Memory Memcpy HtoD]
1.38925s  3.2960us                    -               -         -         -         -  Tesla V100-PCIE         -         -           12.000000KB   0x2b625754c000  [Unified Memory Memcpy HtoD]
1.38926s  2.6560us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b625754f000  [Unified Memory Memcpy HtoD]
1.38926s  60.768us                    -               -         -         -         -  Tesla V100-PCIE         -         -          704.000000KB   0x2b6257550000  [Unified Memory Memcpy HtoD]
1.38936s  3.2000us                    -               -         -         -         -  Tesla V100-PCIE         -         -           24.000000KB   0x2b625ca80000  [Unified Memory Memcpy DtoD]
1.38936s  2.3360us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b625ca86000  [Unified Memory Memcpy DtoD]
1.38936s  2.1120us                    -               -         -         -         -  Tesla V100-PCIE         -         -            8.000000KB   0x2b625ca87000  [Unified Memory Memcpy DtoD]
1.38937s  2.1440us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b625ca89000  [Unified Memory Memcpy DtoD]
1.38937s  2.1120us                    -               -         -         -         -  Tesla V100-PCIE         -         -            8.000000KB   0x2b625ca8a000  [Unified Memory Memcpy DtoD]
1.38937s  2.1120us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b625ca8c000  [Unified Memory Memcpy DtoD]
1.38937s  5.5680us                    -               -         -         -         -  Tesla V100-PCIE         -         -           56.000000KB   0x2b625ca8d000  [Unified Memory Memcpy DtoD]
1.38938s  2.6880us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b625ca9b000  [Unified Memory Memcpy DtoD]
1.38938s  2.1760us                    -               -         -         -         -  Tesla V100-PCIE         -         -            8.000000KB   0x2b625ca9c000  [Unified Memory Memcpy DtoD]
1.38938s  2.2400us                    -               -         -         -         -  Tesla V100-PCIE         -         -           12.000000KB   0x2b625ca9e000  [Unified Memory Memcpy DtoD]
1.38938s  2.1120us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b625caa1000  [Unified Memory Memcpy DtoD]
1.38939s  2.0800us                    -               -         -         -         -  Tesla V100-PCIE         -         -            8.000000KB   0x2b625caa2000  [Unified Memory Memcpy DtoD]
1.38939s  2.4320us                    -               -         -         -         -  Tesla V100-PCIE         -         -           16.000000KB   0x2b625caa4000  [Unified Memory Memcpy DtoD]
1.38939s  2.4960us                    -               -         -         -         -  Tesla V100-PCIE         -         -            8.000000KB   0x2b625caa8000  [Unified Memory Memcpy DtoD]
1.38939s  1.9840us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b625caaa000  [Unified Memory Memcpy DtoD]
1.38940s  28.224us                    -               -         -         -         -  Tesla V100-PCIE         -         -          340.000000KB   0x2b625caab000  [Unified Memory Memcpy DtoD]
1.38942s  31.488us          (10902 1 1)       (128 1 1)        16        0B        0B  Tesla V100-PCIE         1        41                     -                -  ApplyDoubleStencil_159_gpu(void*, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, void*, void*, void*, void (*) (void*), void*) [489]
1.38956s  1.4862ms          (10902 1 1)       (128 1 1)        28        0B        0B  Tesla V100-PCIE         2        40                     -                -  ApplyDoubleStencil_105_gpu(void*, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, void*, void*, void*, void (*) (void*), void*) [499]
1.38958s  250.18us                    -               -         -         -         -  Tesla V100-PCIE         -         -                    22   0x2b6256aa8000  [Unified Memory GPU page faults]
1.38958s  2.3403ms          (10902 1 1)       (128 1 1)        28        0B        0B  Tesla V100-PCIE         3        39                     -                -  ApplyDoubleStencil_105_gpu(void*, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, void*, void*, void*, void (*) (void*), void*) [500]
1.38960s  300.00us                    -               -         -         -         -  Tesla V100-PCIE         -         -                     2   0x2b6257554000  [Unified Memory GPU page faults]
1.38963s  33.248us          (10902 1 1)       (128 1 1)        28        0B        0B  Tesla V100-PCIE         1        41                     -                -  ApplyDoubleStencil_105_gpu(void*, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, void*, void*, void*, void (*) (void*), void*) [501]
1.38967s  1.5505ms          (10902 1 1)       (128 1 1)        16        0B        0B  Tesla V100-PCIE         1        41                     -                -  ApplyDoubleStencil_159_gpu(void*, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, void*, void*, void*, void (*) (void*), void*) [510]
1.38970s  59.136us                    -               -         -         -         -  Tesla V100-PCIE         -         -          672.000000KB   0x2b6256a00000  [Unified Memory Memcpy DtoD]
1.38971s  348.58us                    -               -         -         -         -  Tesla V100-PCIE         -         -                     6   0x2b6256a00000  [Unified Memory GPU page faults]
1.38976s  7.2640us                    -               -         -         -         -  Tesla V100-PCIE         -         -           72.000000KB   0x2b6256aa8000  [Unified Memory Memcpy DtoD]
1.38977s  2.5600us                    -               -         -         -         -  Tesla V100-PCIE         -         -            8.000000KB   0x2b6256aba000  [Unified Memory Memcpy DtoD]
1.38977s  1.9520us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b6256abc000  [Unified Memory Memcpy DtoD]
1.38977s  2.3680us                    -               -         -         -         -  Tesla V100-PCIE         -         -           16.000000KB   0x2b6256abd000  [Unified Memory Memcpy DtoD]
1.38977s  3.3600us                    -               -         -         -         -  Tesla V100-PCIE         -         -           24.000000KB   0x2b6256ac1000  [Unified Memory Memcpy DtoD]
1.38978s  3.0720us                    -               -         -         -         -  Tesla V100-PCIE         -         -           20.000000KB   0x2b6256ac7000  [Unified Memory Memcpy DtoD]
1.38978s  2.5600us                    -               -         -         -         -  Tesla V100-PCIE         -         -            8.000000KB   0x2b6256acc000  [Unified Memory Memcpy DtoD]
1.38978s  3.4880us                    -               -         -         -         -  Tesla V100-PCIE         -         -           28.000000KB   0x2b6256ace000  [Unified Memory Memcpy DtoD]
1.38979s  2.6240us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b6256ad5000  [Unified Memory Memcpy DtoD]
1.38979s  14.112us                    -               -         -         -         -  Tesla V100-PCIE         -         -          168.000000KB   0x2b6256ad6000  [Unified Memory Memcpy DtoD]
1.38983s  216.29us                    -               -         -         -         -  Tesla V100-PCIE         -         -                    14   0x2b625caac000  [Unified Memory GPU page faults]
1.38983s  2.1760us                    -               -         -         -         -  Tesla V100-PCIE         -         -           16.000000KB   0x2b6257550000  [Unified Memory Memcpy DtoH]
1.38984s  2.3040us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b6257554000  [Unified Memory Memcpy DtoH]
1.38984s  4.8640us                    -               -         -         -         -  Tesla V100-PCIE         -         -           44.000000KB   0x2b6257555000  [Unified Memory Memcpy DtoH]
1.38984s  7.3920us                    -               -         -         -         -  Tesla V100-PCIE         -         -           64.000000KB   0x2b6257560000  [Unified Memory Memcpy DtoH]
1.38985s  4.8960us                    -               -         -         -         -  Tesla V100-PCIE         -         -           16.000000KB   0x2b6257550000  [Unified Memory Memcpy HtoD]
1.38986s  3.6160us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b6257554000  [Unified Memory Memcpy HtoD]
1.38986s  6.0480us                    -               -         -         -         -  Tesla V100-PCIE         -         -           44.000000KB   0x2b6257555000  [Unified Memory Memcpy HtoD]
1.38987s  7.6800us                    -               -         -         -         -  Tesla V100-PCIE         -         -           64.000000KB   0x2b6257560000  [Unified Memory Memcpy HtoD]
1.38988s  1.9200us                    -               -         -         -         -  Tesla V100-PCIE         -         -            8.000000KB   0x2b6256a00000  [Unified Memory Memcpy DtoD]
1.38989s  9.1840us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b6256a02000  [Unified Memory Memcpy DtoD]
1.38990s  2.7840us                    -               -         -         -         -  Tesla V100-PCIE         -         -           24.000000KB   0x2b6256a03000  [Unified Memory Memcpy DtoD]
1.38990s  245.06us                    -               -         -         -         -  Tesla V100-PCIE         -         -                    26   0x2b6257570000  [Unified Memory GPU page faults]
1.38990s  2.3040us                    -               -         -         -         -  Tesla V100-PCIE         -         -            8.000000KB   0x2b6256a09000  [Unified Memory Memcpy DtoD]
1.38990s  1.8880us                    -               -         -         -         -  Tesla V100-PCIE         -         -            8.000000KB   0x2b6256a0b000  [Unified Memory Memcpy DtoD]
1.38990s  1.9520us                    -               -         -         -         -  Tesla V100-PCIE         -         -            8.000000KB   0x2b6256a0d000  [Unified Memory Memcpy DtoD]
1.38990s  2.1120us                    -               -         -         -         -  Tesla V100-PCIE         -         -           16.000000KB   0x2b6256a0f000  [Unified Memory Memcpy DtoD]
