==13466== NVPROF is profiling process 13466, command: ./stencil 20 2048
Time: 7682044.03us
==13466== Profiling application: ./stencil 20 2048
==13466== Profiling result:
   Start  Duration            Grid Size      Block Size     Regs*    SSMem*    DSMem*           Device   Context    Stream        Unified Memory  Virtual Address  Name
2.66825s  64.864us                    -               -         -         -         -  Tesla V100-PCIE         -         -                     1   0x2b15987f8000  [Unified Memory GPU page faults]
2.66826s  2.9440us                    -               -         -         -         -  Tesla V100-PCIE         -         -           16.000000KB   0x2b15987f0000  [Unified Memory Memcpy DtoD]
2.66826s  5.2800us                    -               -         -         -         -  Tesla V100-PCIE         -         -           48.000000KB   0x2b15987f4000  [Unified Memory Memcpy DtoD]
2.66827s  57.152us                    -               -         -         -         -  Tesla V100-PCIE         -         -                     3   0x2b15319f2000  [Unified Memory GPU page faults]
2.66829s  3.2000us                    -               -         -         -         -  Tesla V100-PCIE         -         -           32.000000KB   0x2b15987f0000  [Unified Memory Memcpy DtoD]
2.66829s  2.1440us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b15987f8000  [Unified Memory Memcpy DtoD]
2.66830s  2.9760us                    -               -         -         -         -  Tesla V100-PCIE         -         -           28.000000KB   0x2b15987f9000  [Unified Memory Memcpy DtoD]
2.66832s  1.3120us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b15319f2000  [Unified Memory Memcpy DtoD]
2.66832s  3.2960us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b15319f7000  [Unified Memory Memcpy DtoD]
2.66833s  41.408us                    -               -         -         -         -  Tesla V100-PCIE         -         -                     6   0x2b15987f3000  [Unified Memory GPU page faults]
2.66835s  81.568us                    -               -         -         -         -  Tesla V100-PCIE         -         -                     1   0x2b15987f8000  [Unified Memory GPU page faults]
2.66836s  379.35ms              (1 1 1)         (1 1 1)        32        0B        0B  Tesla V100-PCIE         3        52                     -                -  ApplyDoubleStencil_152_gpu(gecko_generator<double>, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, void*, void*, void*, void (*) (void*), void*) [566]
2.66836s  1.8880us                    -               -         -         -         -  Tesla V100-PCIE         -         -           12.000000KB   0x2b15987f0000  [Unified Memory Memcpy DtoD]
2.66836s  1.8880us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b15987f3000  [Unified Memory Memcpy DtoD]
2.66836s  4.4800us                    -               -         -         -         -  Tesla V100-PCIE         -         -           48.000000KB   0x2b15987f4000  [Unified Memory Memcpy DtoD]
2.66840s  3.2000us                    -               -         -         -         -  Tesla V100-PCIE         -         -           32.000000KB   0x2b15987f0000  [Unified Memory Memcpy DtoD]
2.66840s  2.1120us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b15987f8000  [Unified Memory Memcpy DtoD]
2.66841s  2.9440us                    -               -         -         -         -  Tesla V100-PCIE         -         -           28.000000KB   0x2b15987f9000  [Unified Memory Memcpy DtoD]
3.04549s  197.50us                    -               -         -         -         -  Tesla V100-PCIE         -         -                     1   0x2b15979f0000  [Unified Memory GPU page faults]
3.04561s  1.7920us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b15979f0000  [Unified Memory Memcpy DtoH]
3.04561s  5.5680us                    -               -         -         -         -  Tesla V100-PCIE         -         -           60.000000KB   0x2b15979f1000  [Unified Memory Memcpy DtoH]
3.04563s  2.7200us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b15979f0000  [Unified Memory Memcpy HtoD]
3.04563s  7.1680us                    -               -         -         -         -  Tesla V100-PCIE         -         -           60.000000KB   0x2b15979f1000  [Unified Memory Memcpy HtoD]
3.04569s  99.392us                    -               -         -         -         -  Tesla V100-PCIE         -         -                     1   0x2b15311f0000  [Unified Memory GPU page faults]
3.04571s  1.7600us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b15311f0000  [Unified Memory Memcpy DtoH]
3.04571s  5.6000us                    -               -         -         -         -  Tesla V100-PCIE         -         -           60.000000KB   0x2b15311f1000  [Unified Memory Memcpy DtoH]
3.04573s  2.7200us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b15311f0000  [Unified Memory Memcpy HtoD]
3.04574s  7.2000us                    -               -         -         -         -  Tesla V100-PCIE         -         -           60.000000KB   0x2b15311f1000  [Unified Memory Memcpy HtoD]
3.04604s  79.712us                    -               -         -         -         -  Tesla V100-PCIE         -         -                     1   0x2b15987f0000  [Unified Memory GPU page faults]
3.04610s  1.7920us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b15987f0000  [Unified Memory Memcpy DtoD]
3.04610s  5.5680us                    -               -         -         -         -  Tesla V100-PCIE         -         -           60.000000KB   0x2b15987f1000  [Unified Memory Memcpy DtoD]
3.04612s  28.064us                    -               -         -         -         -  Tesla V100-PCIE         -         -                     1   0x2b15319f0000  [Unified Memory GPU page faults]
3.04614s  1.7920us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b15319f0000  [Unified Memory Memcpy DtoD]
3.04632s  29.216us                    -               -         -         -         -  Tesla V100-PCIE         -         -                     1   0x2b15319f1000  [Unified Memory GPU page faults]
3.04634s  1.7920us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b15319f1000  [Unified Memory Memcpy DtoD]
3.04670s  59.392us                    -               -         -         -         -  Tesla V100-PCIE         -         -                     1   0x2b15319f3000  [Unified Memory GPU page faults]
3.04676s  1.8240us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b15319f3000  [Unified Memory Memcpy DtoD]
3.04694s  28.896us                    -               -         -         -         -  Tesla V100-PCIE         -         -                     1   0x2b15319f4000  [Unified Memory GPU page faults]
3.04696s  1.7920us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b15319f4000  [Unified Memory Memcpy DtoD]
3.04714s  28.192us                    -               -         -         -         -  Tesla V100-PCIE         -         -                     1   0x2b15319f5000  [Unified Memory GPU page faults]
3.04716s  1.8240us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b15319f5000  [Unified Memory Memcpy DtoD]
3.04734s  27.808us                    -               -         -         -         -  Tesla V100-PCIE         -         -                     1   0x2b15319f6000  [Unified Memory GPU page faults]
3.04737s  1.7920us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b15319f6000  [Unified Memory Memcpy DtoD]
3.04993s  729.69us           (8169 1 1)       (128 1 1)        42        0B        0B  Tesla V100-PCIE         3        52                     -                -  ApplyDoubleStencil_102_gpu(gecko_generator<double>, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, void*, void*, void*, void (*) (void*), void*) [584]
3.04995s  523.16us           (8200 1 1)       (128 1 1)        42        0B        0B  Tesla V100-PCIE         4        53                     -                -  ApplyDoubleStencil_102_gpu(gecko_generator<double>, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, void*, void*, void*, void (*) (void*), void*) [586]
3.04995s  137.54us                    -               -         -         -         -  Tesla V100-PCIE         -         -                    60   0x2b15311fc000  [Unified Memory GPU page faults]
3.04998s  512.26us                    -               -         -         -         -  Tesla V100-PCIE         -         -                    14   0x2b15319f4000  [Unified Memory GPU page faults]
3.04998s  646.04us           (8169 1 1)       (128 1 1)        42        0B        0B  Tesla V100-PCIE         2        51                     -                -  ApplyDoubleStencil_102_gpu(gecko_generator<double>, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, void*, void*, void*, void (*) (void*), void*) [587]
3.05001s  463.23us                    -               -         -         -         -  Tesla V100-PCIE         -         -                    20   0x2b15309fc000  [Unified Memory GPU page faults]
3.05006s  5.5360us                    -               -         -         -         -  Tesla V100-PCIE         -         -           48.000000KB   0x2b15311f0000  [Unified Memory Memcpy DtoH]
3.05006s  6.3040us                    -               -         -         -         -  Tesla V100-PCIE         -         -           48.000000KB   0x2b15311f0000  [Unified Memory Memcpy HtoD]
3.05007s  3.0720us                    -               -         -         -         -  Tesla V100-PCIE         -         -           16.000000KB   0x2b15311fc000  [Unified Memory Memcpy DtoH]
3.05007s  3.5840us                    -               -         -         -         -  Tesla V100-PCIE         -         -           16.000000KB   0x2b15311fc000  [Unified Memory Memcpy HtoD]
3.05012s  381.60us                    -               -         -         -         -  Tesla V100-PCIE         -         -                    10   0x2b15319f8000  [Unified Memory GPU page faults]
3.05014s  376.25us           (8169 1 1)       (128 1 1)        42        0B        0B  Tesla V100-PCIE         1        50                     -                -  ApplyDoubleStencil_102_gpu(gecko_generator<double>, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, void*, void*, void*, void (*) (void*), void*) [588]
3.05022s  215.30us                    -               -         -         -         -  Tesla V100-PCIE         -         -                    13   0x2b1530a00000  [Unified Memory GPU page faults]
3.05024s  1.6960us                    -               -         -         -         -  Tesla V100-PCIE         -         -            8.000000KB   0x2b15319f0000  [Unified Memory Memcpy DtoD]
3.05024s  1.7600us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b15319f3000  [Unified Memory Memcpy DtoD]
3.05024s  1.9520us                    -               -         -         -         -  Tesla V100-PCIE         -         -           16.000000KB   0x2b15319f4000  [Unified Memory Memcpy DtoD]
3.05025s  4.4800us                    -               -         -         -         -  Tesla V100-PCIE         -         -           48.000000KB   0x2b15309f0000  [Unified Memory Memcpy DtoD]
3.05025s  2.5600us                    -               -         -         -         -  Tesla V100-PCIE         -         -           16.000000KB   0x2b15309fc000  [Unified Memory Memcpy DtoD]
3.05030s  2.3040us                    -               -         -         -         -  Tesla V100-PCIE         -         -           16.000000KB   0x2b15319f8000  [Unified Memory Memcpy DtoD]
3.05040s  2.3040us                    -               -         -         -         -  Tesla V100-PCIE         -         -           16.000000KB   0x2b1530a00000  [Unified Memory Memcpy DtoD]
3.05040s  3.4240us                    -               -         -         -         -  Tesla V100-PCIE         -         -           32.000000KB   0x2b15311f0000  [Unified Memory Memcpy DtoH]
3.05040s  5.1520us                    -               -         -         -         -  Tesla V100-PCIE         -         -           48.000000KB   0x2b1530a04000  [Unified Memory Memcpy DtoD]
3.05041s  2.2400us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b15311f8000  [Unified Memory Memcpy DtoH]
3.05041s  2.0800us                    -               -         -         -         -  Tesla V100-PCIE         -         -           12.000000KB   0x2b15311f9000  [Unified Memory Memcpy DtoH]
3.05041s  2.5280us                    -               -         -         -         -  Tesla V100-PCIE         -         -           16.000000KB   0x2b15311fc000  [Unified Memory Memcpy DtoH]
3.05043s  107.65us                    -               -         -         -         -  Tesla V100-PCIE         -         -                    24   0x2b15309f0000  [Unified Memory GPU page faults]
3.05045s  5.0560us                    -               -         -         -         -  Tesla V100-PCIE         -         -           32.000000KB   0x2b15311f0000  [Unified Memory Memcpy HtoD]
3.05045s  1.8880us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b15311f8000  [Unified Memory Memcpy HtoD]
3.05045s  4.0000us                    -               -         -         -         -  Tesla V100-PCIE         -         -           12.000000KB   0x2b15311f9000  [Unified Memory Memcpy HtoD]
3.05046s  4.3840us                    -               -         -         -         -  Tesla V100-PCIE         -         -           16.000000KB   0x2b15311fc000  [Unified Memory Memcpy HtoD]
3.05046s  6.1440us                    -               -         -         -         -  Tesla V100-PCIE         -         -           48.000000KB   0x2b15987f0000  [Unified Memory Memcpy DtoD]
3.05046s  6.5920us                    -               -         -         -         -  Tesla V100-PCIE         -         -           48.000000KB   0x2b15979f0000  [Unified Memory Memcpy DtoH]
3.05046s  3.1360us                    -               -         -         -         -  Tesla V100-PCIE         -         -           16.000000KB   0x2b15987fc000  [Unified Memory Memcpy DtoD]
3.05047s  380.95ms              (1 1 1)         (1 1 1)        32        0B        0B  Tesla V100-PCIE         4        53                     -                -  ApplyDoubleStencil_152_gpu(gecko_generator<double>, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, void*, void*, void*, void (*) (void*), void*) [598]
3.05047s  3.3280us                    -               -         -         -         -  Tesla V100-PCIE         -         -           16.000000KB   0x2b15979fc000  [Unified Memory Memcpy DtoH]
3.05047s  6.3360us                    -               -         -         -         -  Tesla V100-PCIE         -         -           48.000000KB   0x2b15979f0000  [Unified Memory Memcpy HtoD]
3.05048s  175.87us                    -               -         -         -         -  Tesla V100-PCIE         -         -                     1   0x2b1530a00000  [Unified Memory GPU page faults]
3.05048s  4.2880us                    -               -         -         -         -  Tesla V100-PCIE         -         -           16.000000KB   0x2b15979fc000  [Unified Memory Memcpy HtoD]
3.05050s  122.78us                    -               -         -         -         -  Tesla V100-PCIE         -         -                     1   0x2b15319f8000  [Unified Memory GPU page faults]
3.05050s  118.75us                    -               -         -         -         -  Tesla V100-PCIE         -         -                    16   0x2b15319f0000  [Unified Memory GPU page faults]
3.05052s  380.29ms              (1 1 1)         (1 1 1)        32        0B        0B  Tesla V100-PCIE         1        50                     -                -  ApplyDoubleStencil_152_gpu(gecko_generator<double>, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, void*, void*, void*, void (*) (void*), void*) [600]
3.05052s  1.8880us                    -               -         -         -         -  Tesla V100-PCIE         -         -           12.000000KB   0x2b15309f0000  [Unified Memory Memcpy DtoD]
3.05052s  1.9520us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b15309f3000  [Unified Memory Memcpy DtoD]
3.05053s  4.5440us                    -               -         -         -         -  Tesla V100-PCIE         -         -           48.000000KB   0x2b15309f4000  [Unified Memory Memcpy DtoD]
3.05055s  1.5680us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b1530a00000  [Unified Memory Memcpy DtoD]
3.05056s  1.8560us                    -               -         -         -         -  Tesla V100-PCIE         -         -           12.000000KB   0x2b1530a01000  [Unified Memory Memcpy DtoD]
3.05056s         -                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b15987f0000  [Unified Memory page thrash]
3.05056s  1.8880us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b1530a04000  [Unified Memory Memcpy DtoD]
3.05056s         -                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b15987f1000  [Unified Memory page thrash]
3.05056s         -                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b15987f2000  [Unified Memory page thrash]
3.05056s         -                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b15987f3000  [Unified Memory page thrash]
3.05056s  1.6000us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b1530a05000  [Unified Memory Memcpy DtoD]
3.05056s         -                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b15987f4000  [Unified Memory page thrash]
3.05056s         -                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b15987f5000  [Unified Memory page thrash]
3.05056s  1.7600us                    -               -         -         -         -  Tesla V100-PCIE         -         -            8.000000KB   0x2b15319f0000  [Unified Memory Memcpy DtoD]
3.05056s         -                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b15987f6000  [Unified Memory page thrash]
3.05056s  1.9840us                    -               -         -         -         -  Tesla V100-PCIE         -         -           16.000000KB   0x2b1530a06000  [Unified Memory Memcpy DtoD]
3.05056s         -                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b15987f7000  [Unified Memory page thrash]
3.05056s         -                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b15987f8000  [Unified Memory page thrash]
3.05056s         -                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b15987f9000  [Unified Memory page thrash]
3.05056s         -                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b15987fa000  [Unified Memory page thrash]
3.05056s  1.8880us                    -               -         -         -         -  Tesla V100-PCIE         -         -            8.000000KB   0x2b15319f3000  [Unified Memory Memcpy DtoD]
3.05056s         -                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b15987fb000  [Unified Memory page thrash]
3.05056s         -                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b15987fc000  [Unified Memory page thrash]
3.05056s         -                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b15987fd000  [Unified Memory page thrash]
3.05056s         -                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b15987fe000  [Unified Memory page thrash]
3.05056s         -                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b15987ff000  [Unified Memory page thrash]
3.05056s  2.4960us                    -               -         -         -         -  Tesla V100-PCIE         -         -           16.000000KB   0x2b1530a0a000  [Unified Memory Memcpy DtoD]
3.05056s  1.7600us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b15319f5000  [Unified Memory Memcpy DtoD]
3.05056s         -                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b15979f0000  [Unified Memory page thrash]
3.05056s         -                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b15979f1000  [Unified Memory page thrash]
3.05056s         -                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b15979f2000  [Unified Memory page thrash]
3.05056s         -                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b15979f3000  [Unified Memory page thrash]
3.05056s         -                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b15979f4000  [Unified Memory page thrash]
3.05056s         -                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b15979f5000  [Unified Memory page thrash]
3.05057s         -                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b15979f6000  [Unified Memory page thrash]
3.05057s         -                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b15979f7000  [Unified Memory page thrash]
3.05057s  1.7280us                    -               -         -         -         -  Tesla V100-PCIE         -         -            8.000000KB   0x2b15319f6000  [Unified Memory Memcpy DtoD]
3.05057s  2.2080us                    -               -         -         -         -  Tesla V100-PCIE         -         -            8.000000KB   0x2b1530a0e000  [Unified Memory Memcpy DtoD]
3.05057s         -                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b15979f8000  [Unified Memory page thrash]
3.05057s         -                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b15979f9000  [Unified Memory page thrash]
3.05057s         -                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b15979fa000  [Unified Memory page thrash]
3.05057s         -                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b15979fb000  [Unified Memory page thrash]
3.05057s         -                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b15979fc000  [Unified Memory page thrash]
3.05057s         -                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b15979fd000  [Unified Memory page thrash]
3.05057s         -                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b15979fe000  [Unified Memory page thrash]
3.05057s         -                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b15979ff000  [Unified Memory page thrash]
3.05059s  4.7040us                    -               -         -         -         -  Tesla V100-PCIE         -         -           32.000000KB   0x2b15979f0000  [Unified Memory Memcpy DtoH]
3.05059s  2.5920us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b15319f8000  [Unified Memory Memcpy DtoD]
3.05060s  2.6240us                    -               -         -         -         -  Tesla V100-PCIE         -         -           12.000000KB   0x2b15319f9000  [Unified Memory Memcpy DtoD]
3.05060s  3.6160us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b15979f8000  [Unified Memory Memcpy DtoH]
3.05060s  2.3040us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b15987f0000  [Unified Memory Memcpy DtoD]
3.05060s  2.9440us                    -               -         -         -         -  Tesla V100-PCIE         -         -           12.000000KB   0x2b15979f9000  [Unified Memory Memcpy DtoH]
3.05060s  2.5280us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b15987f1000  [Unified Memory Memcpy DtoD]
3.05060s  2.8160us                    -               -         -         -         -  Tesla V100-PCIE         -         -           16.000000KB   0x2b15979fc000  [Unified Memory Memcpy DtoH]
3.05061s  2.5920us                    -               -         -         -         -  Tesla V100-PCIE         -         -           16.000000KB   0x2b15987f2000  [Unified Memory Memcpy DtoD]
3.05061s  2.0480us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b15987f6000  [Unified Memory Memcpy DtoD]
3.05061s  3.5200us                    -               -         -         -         -  Tesla V100-PCIE         -         -           36.000000KB   0x2b15987f7000  [Unified Memory Memcpy DtoD]
3.05062s  55.744us                    -               -         -         -         -  Tesla V100-PCIE         -         -                     5   0x2b15319f8000  [Unified Memory GPU page faults]
3.05062s  55.232us                    -               -         -         -         -  Tesla V100-PCIE         -         -                     1   0x2b15987f8000  [Unified Memory GPU page faults]
3.05062s  5.0560us                    -               -         -         -         -  Tesla V100-PCIE         -         -           32.000000KB   0x2b15979f0000  [Unified Memory Memcpy HtoD]
3.05063s  380.09ms              (1 1 1)         (1 1 1)        32        0B        0B  Tesla V100-PCIE         2        51                     -                -  ApplyDoubleStencil_152_gpu(gecko_generator<double>, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, void*, void*, void*, void (*) (void*), void*) [597]
3.05063s  3.0720us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b15979f8000  [Unified Memory Memcpy HtoD]
3.05063s  4.1600us                    -               -         -         -         -  Tesla V100-PCIE         -         -           12.000000KB   0x2b15979f9000  [Unified Memory Memcpy HtoD]
3.05064s  3.5520us                    -               -         -         -         -  Tesla V100-PCIE         -         -           16.000000KB   0x2b15979fc000  [Unified Memory Memcpy HtoD]
3.05065s  1.6320us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b15987f8000  [Unified Memory Memcpy DtoD]
3.05066s  2.1440us                    -               -         -         -         -  Tesla V100-PCIE         -         -           16.000000KB   0x2b15319f8000  [Unified Memory Memcpy DtoD]
3.05066s  380.32ms              (1 1 1)         (1 1 1)        32        0B        0B  Tesla V100-PCIE         3        52                     -                -  ApplyDoubleStencil_152_gpu(gecko_generator<double>, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, void*, void*, void*, void (*) (void*), void*) [599]
3.05068s  35.552us                    -               -         -         -         -  Tesla V100-PCIE         -         -                     1   0x2b15319f8000  [Unified Memory GPU page faults]
3.05068s  78.176us                    -               -         -         -         -  Tesla V100-PCIE         -         -                     1   0x2b15979fc000  [Unified Memory GPU page faults]
3.05069s  1.6320us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b15319f8000  [Unified Memory Memcpy DtoD]
3.05069s  1.8240us                    -               -         -         -         -  Tesla V100-PCIE         -         -           12.000000KB   0x2b15319f9000  [Unified Memory Memcpy DtoD]
3.05074s  1.6640us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b15979fc000  [Unified Memory Memcpy DtoH]
3.05074s  2.7200us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b15979fc000  [Unified Memory Memcpy HtoD]
3.05076s  75.488us                    -               -         -         -         -  Tesla V100-PCIE         -         -                     1   0x2b15311fc000  [Unified Memory GPU page faults]
3.05081s  4.4480us                    -               -         -         -         -  Tesla V100-PCIE         -         -           48.000000KB   0x2b15311f0000  [Unified Memory Memcpy DtoH]
3.05081s  6.3360us                    -               -         -         -         -  Tesla V100-PCIE         -         -           48.000000KB   0x2b15311f0000  [Unified Memory Memcpy HtoD]
3.05081s  2.1760us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b15311fc000  [Unified Memory Memcpy DtoH]
3.05081s  1.8880us                    -               -         -         -         -  Tesla V100-PCIE         -         -           12.000000KB   0x2b15311fd000  [Unified Memory Memcpy DtoH]
3.05082s  3.2960us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b15311fc000  [Unified Memory Memcpy HtoD]
3.05082s  3.2000us                    -               -         -         -         -  Tesla V100-PCIE         -         -           12.000000KB   0x2b15311fd000  [Unified Memory Memcpy HtoD]
3.05089s  46.912us                    -               -         -         -         -  Tesla V100-PCIE         -         -                     1   0x2b15987f9000  [Unified Memory GPU page faults]
3.05092s  1.6640us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b15987f9000  [Unified Memory Memcpy DtoD]
3.05101s  44.960us                    -               -         -         -         -  Tesla V100-PCIE         -         -                     1   0x2b15979fd000  [Unified Memory GPU page faults]
3.05104s  3.0720us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b15979fd000  [Unified Memory Memcpy HtoD]
3.05104s  1.6320us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b15979fd000  [Unified Memory Memcpy DtoH]
3.05111s  44.064us                    -               -         -         -         -  Tesla V100-PCIE         -         -                     1   0x2b15987fa000  [Unified Memory GPU page faults]
3.05114s  1.6960us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b15987fa000  [Unified Memory Memcpy DtoD]
3.05124s  36.896us                    -               -         -         -         -  Tesla V100-PCIE         -         -                     1   0x2b15979fe000  [Unified Memory GPU page faults]
3.05126s  2.7200us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b15979fe000  [Unified Memory Memcpy HtoD]
3.05126s  1.6960us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b15979fe000  [Unified Memory Memcpy DtoH]
3.05133s  43.552us                    -               -         -         -         -  Tesla V100-PCIE         -         -                     1   0x2b15987fb000  [Unified Memory GPU page faults]
3.05136s  1.6000us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b15987fb000  [Unified Memory Memcpy DtoD]
3.05145s  45.344us                    -               -         -         -         -  Tesla V100-PCIE         -         -                     1   0x2b15979ff000  [Unified Memory GPU page faults]
3.05147s  3.1040us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b15979ff000  [Unified Memory Memcpy HtoD]
3.05148s  1.6640us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b15979ff000  [Unified Memory Memcpy DtoH]
3.05155s  44.640us                    -               -         -         -         -  Tesla V100-PCIE         -         -                     1   0x2b15987fc000  [Unified Memory GPU page faults]
3.05158s  1.6320us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b15987fc000  [Unified Memory Memcpy DtoD]
3.05177s  43.200us                    -               -         -         -         -  Tesla V100-PCIE         -         -                     1   0x2b15987fd000  [Unified Memory GPU page faults]
3.05180s  1.6320us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b15987fd000  [Unified Memory Memcpy DtoD]
3.05199s  46.112us                    -               -         -         -         -  Tesla V100-PCIE         -         -                     1   0x2b15987fe000  [Unified Memory GPU page faults]
3.05202s  1.6000us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b15987fe000  [Unified Memory Memcpy DtoD]
3.05222s  46.240us                    -               -         -         -         -  Tesla V100-PCIE         -         -                     1   0x2b15987ff000  [Unified Memory GPU page faults]
3.05224s  1.6000us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b15987ff000  [Unified Memory Memcpy DtoD]
