==10543== NVPROF is profiling process 10543, command: ./vector_add 20 200000000
Sum: 2961548.81us
Avg: 148077.44us
==10543== Profiling application: ./vector_add 20 200000000
==10543== Profiling result:
   Start  Duration            Grid Size      Block Size     Regs*    SSMem*    DSMem*           Device   Context    Stream        Unified Memory  Virtual Address  Name
2.11340s  228.93us                    -               -         -         -         -  Tesla V100-PCIE         -         -                    12   0x2ba603500000  [Unified Memory GPU page faults]
2.11341s  317.28us                    -               -         -         -         -  Tesla V100-PCIE         -         -                     9   0x2ba5c7b00000  [Unified Memory GPU page faults]
2.11363s  119.81us                    -               -         -         -         -  Tesla V100-PCIE         -         -                     1   0x2ba607500000  [Unified Memory GPU page faults]
2.11371s  308.26us                    -               -         -         -         -  Tesla V100-PCIE         -         -                     2   0x2ba5e7810000  [Unified Memory GPU page faults]
2.11373s  282.66us                    -               -         -         -         -  Tesla V100-PCIE         -         -                     3   0x2ba5b7c00000  [Unified Memory GPU page faults]
2.11375s  231.94us                    -               -         -         -         -  Tesla V100-PCIE         -         -                    10   0x2ba60b500000  [Unified Memory GPU page faults]
2.11398s  94.080us                    -               -         -         -         -  Tesla V100-PCIE         -         -                    12   0x2ba60f500000  [Unified Memory GPU page faults]
2.11401s  210.94us                    -               -         -         -         -  Tesla V100-PCIE         -         -                    16   0x2ba5b7c10000  [Unified Memory GPU page faults]
2.11402s  125.18us                    -               -         -         -         -  Tesla V100-PCIE         -         -                     6   0x2ba5e7840000  [Unified Memory GPU page faults]
2.11408s  171.07us                    -               -         -         -         -  Tesla V100-PCIE         -         -                     9   0x2ba5ff600000  [Unified Memory GPU page faults]
2.11414s  203.46us                    -               -         -         -         -  Tesla V100-PCIE         -         -                     2   0x2ba5e7882000  [Unified Memory GPU page faults]
2.11423s  182.94us                    -               -         -         -         -  Tesla V100-PCIE         -         -                     6   0x2ba5bbc10000  [Unified Memory GPU page faults]
2.11425s  177.25us                    -               -         -         -         -  Tesla V100-PCIE         -         -                     2   0x2ba5ff610000  [Unified Memory GPU page faults]
2.11435s  179.71us                    -               -         -         -         -  Tesla V100-PCIE         -         -                     2   0x2ba5eb882000  [Unified Memory GPU page faults]
2.11441s  251.46us                    -               -         -         -         -  Tesla V100-PCIE         -         -                     8   0x2ba5b7c80000  [Unified Memory GPU page faults]
2.11443s  238.91us                    -               -         -         -         -  Tesla V100-PCIE         -         -                     6   0x2ba5ff640000  [Unified Memory GPU page faults]
2.11453s  252.64us                    -               -         -         -         -  Tesla V100-PCIE         -         -                     2   0x2ba53b801000  [Unified Memory GPU page faults]
2.11459s  2.5920us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2ba53b800000  [Unified Memory Memcpy DtoD]
2.11459s  2.3360us                    -               -         -         -         -  Tesla V100-PCIE         -         -           12.000000KB   0x2ba53b801000  [Unified Memory Memcpy DtoD]
2.11460s  3.8720us                    -               -         -         -         -  Tesla V100-PCIE         -         -           32.000000KB   0x2ba53b804000  [Unified Memory Memcpy DtoD]
2.11460s  2.3680us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2ba53b80c000  [Unified Memory Memcpy DtoD]
2.11460s  3.3920us                    -               -         -         -         -  Tesla V100-PCIE         -         -           28.000000KB   0x2ba53b80d000  [Unified Memory Memcpy DtoD]
2.11461s  2.5600us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2ba53b814000  [Unified Memory Memcpy DtoD]
2.11461s  2.8480us                    -               -         -         -         -  Tesla V100-PCIE         -         -            8.000000KB   0x2ba53b815000  [Unified Memory Memcpy DtoD]
2.11461s  2.4960us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2ba53b817000  [Unified Memory Memcpy DtoD]
2.11461s  3.1360us                    -               -         -         -         -  Tesla V100-PCIE         -         -           24.000000KB   0x2ba53b818000  [Unified Memory Memcpy DtoD]
2.11462s  2.4640us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2ba53b81e000  [Unified Memory Memcpy DtoD]
2.11462s  3.1680us                    -               -         -         -         -  Tesla V100-PCIE         -         -           24.000000KB   0x2ba53b81f000  [Unified Memory Memcpy DtoD]
2.11462s  2.4320us                    -               -         -         -         -  Tesla V100-PCIE         -         -            8.000000KB   0x2ba53b825000  [Unified Memory Memcpy DtoD]
2.11463s  2.8800us                    -               -         -         -         -  Tesla V100-PCIE         -         -           24.000000KB   0x2ba53b827000  [Unified Memory Memcpy DtoD]
2.11463s  2.3360us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2ba53b82d000  [Unified Memory Memcpy DtoD]
2.11463s  7.9680us                    -               -         -         -         -  Tesla V100-PCIE         -         -           72.000000KB   0x2ba53b82e000  [Unified Memory Memcpy DtoD]
2.11467s  205.89us                    -               -         -         -         -  Tesla V100-PCIE         -         -                     4   0x2ba5ff680000  [Unified Memory GPU page faults]
2.11467s  256.03us                    -               -         -         -         -  Tesla V100-PCIE         -         -                     6   0x2ba5bbc80000  [Unified Memory GPU page faults]
2.11468s  1.7920us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2ba59b800000  [Unified Memory Memcpy DtoD]
2.11468s  1.8240us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2ba59b801000  [Unified Memory Memcpy DtoD]
2.11469s  4.5440us                    -               -         -         -         -  Tesla V100-PCIE         -         -           40.000000KB   0x2ba59b802000  [Unified Memory Memcpy DtoD]
2.11469s  2.3040us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2ba59b80c000  [Unified Memory Memcpy DtoD]
2.11469s  4.0640us                    -               -         -         -         -  Tesla V100-PCIE         -         -           40.000000KB   0x2ba59b80d000  [Unified Memory Memcpy DtoD]
2.11470s  2.3040us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2ba59b817000  [Unified Memory Memcpy DtoD]
2.11470s  5.5360us                    -               -         -         -         -  Tesla V100-PCIE         -         -           56.000000KB   0x2ba59b818000  [Unified Memory Memcpy DtoD]
2.11470s  2.3040us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2ba59b826000  [Unified Memory Memcpy DtoD]
2.11471s  3.0400us                    -               -         -         -         -  Tesla V100-PCIE         -         -           24.000000KB   0x2ba59b827000  [Unified Memory Memcpy DtoD]
2.11471s  2.2720us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2ba59b82d000  [Unified Memory Memcpy DtoD]
2.11471s  6.9120us                    -               -         -         -         -  Tesla V100-PCIE         -         -           72.000000KB   0x2ba59b82e000  [Unified Memory Memcpy DtoD]
2.11479s  155.74us                    -               -         -         -         -  Tesla V100-PCIE         -         -                     2   0x2ba5f7844000  [Unified Memory GPU page faults]
2.11487s  199.01us                    -               -         -         -         -  Tesla V100-PCIE         -         -                     2   0x2ba603680000  [Unified Memory GPU page faults]
2.11489s  2.4960us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2ba5fb800000  [Unified Memory Memcpy DtoD]
2.11490s  1.7920us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2ba5fb801000  [Unified Memory Memcpy DtoD]
2.11490s  1.7600us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2ba5fb802000  [Unified Memory Memcpy DtoD]
2.11490s  3.4560us                    -               -         -         -         -  Tesla V100-PCIE         -         -           32.000000KB   0x2ba5fb803000  [Unified Memory Memcpy DtoD]
2.11490s  2.3040us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2ba5fb80b000  [Unified Memory Memcpy DtoD]
2.11490s  4.3840us                    -               -         -         -         -  Tesla V100-PCIE         -         -           44.000000KB   0x2ba5fb80c000  [Unified Memory Memcpy DtoD]
2.11491s  2.5280us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2ba5fb817000  [Unified Memory Memcpy DtoD]
2.11491s  3.7760us                    -               -         -         -         -  Tesla V100-PCIE         -         -           36.000000KB   0x2ba5fb818000  [Unified Memory Memcpy DtoD]
2.11492s  2.2400us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2ba5fb821000  [Unified Memory Memcpy DtoD]
2.11492s  2.0800us                    -               -         -         -         -  Tesla V100-PCIE         -         -           12.000000KB   0x2ba5fb822000  [Unified Memory Memcpy DtoD]
2.11492s  2.2720us                    -               -         -         -         -  Tesla V100-PCIE         -         -            8.000000KB   0x2ba5fb825000  [Unified Memory Memcpy DtoD]
2.11492s  2.9760us                    -               -         -         -         -  Tesla V100-PCIE         -         -           24.000000KB   0x2ba5fb827000  [Unified Memory Memcpy DtoD]
2.11492s  2.2720us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2ba5fb82d000  [Unified Memory Memcpy DtoD]
2.11493s  7.0720us                    -               -         -         -         -  Tesla V100-PCIE         -         -           72.000000KB   0x2ba5fb82e000  [Unified Memory Memcpy DtoD]
2.11493s  210.91us                    -               -         -         -         -  Tesla V100-PCIE         -         -                     8   0x2ba5bfc80000  [Unified Memory GPU page faults]
2.11494s  243.17us                    -               -         -         -         -  Tesla V100-PCIE         -         -                     2   0x2ba53b842000  [Unified Memory GPU page faults]
2.11508s  131.10us                    -               -         -         -         -  Tesla V100-PCIE         -         -                     8   0x2ba607681000  [Unified Memory GPU page faults]
2.11509s  2.6560us                    -               -         -         -         -  Tesla V100-PCIE         -         -            8.000000KB   0x2ba53b840000  [Unified Memory Memcpy DtoD]
2.11509s  3.0080us                    -               -         -         -         -  Tesla V100-PCIE         -         -           24.000000KB   0x2ba53b842000  [Unified Memory Memcpy DtoD]
2.11509s  2.3040us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2ba53b848000  [Unified Memory Memcpy DtoD]
2.11510s  2.5280us                    -               -         -         -         -  Tesla V100-PCIE         -         -           20.000000KB   0x2ba53b849000  [Unified Memory Memcpy DtoD]
2.11510s  3.3920us                    -               -         -         -         -  Tesla V100-PCIE         -         -           20.000000KB   0x2ba53b84e000  [Unified Memory Memcpy DtoD]
2.11510s  2.7520us                    -               -         -         -         -  Tesla V100-PCIE         -         -           16.000000KB   0x2ba53b853000  [Unified Memory Memcpy DtoD]
2.11511s  2.7200us                    -               -         -         -         -  Tesla V100-PCIE         -         -           16.000000KB   0x2ba53b857000  [Unified Memory Memcpy DtoD]
2.11511s  2.2080us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2ba53b85b000  [Unified Memory Memcpy DtoD]
2.11511s  2.0800us                    -               -         -         -         -  Tesla V100-PCIE         -         -           12.000000KB   0x2ba53b85c000  [Unified Memory Memcpy DtoD]
2.11511s  2.0480us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2ba53b85f000  [Unified Memory Memcpy DtoD]
2.11511s  3.4880us                    -               -         -         -         -  Tesla V100-PCIE         -         -           32.000000KB   0x2ba53b860000  [Unified Memory Memcpy DtoD]
2.11512s  2.2720us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2ba53b868000  [Unified Memory Memcpy DtoD]
2.11512s  8.6720us                    -               -         -         -         -  Tesla V100-PCIE         -         -           92.000000KB   0x2ba53b869000  [Unified Memory Memcpy DtoD]
2.11513s  2.8800us                    -               -         -         -         -  Tesla V100-PCIE         -         -           20.000000KB   0x2ba59b840000  [Unified Memory Memcpy DtoD]
2.11513s  2.5920us                    -               -         -         -         -  Tesla V100-PCIE         -         -           12.000000KB   0x2ba59b845000  [Unified Memory Memcpy DtoD]
2.11514s  2.0480us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2ba59b848000  [Unified Memory Memcpy DtoD]
2.11514s  2.2720us                    -               -         -         -         -  Tesla V100-PCIE         -         -           12.000000KB   0x2ba59b849000  [Unified Memory Memcpy DtoD]
2.11514s  2.0800us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2ba59b84c000  [Unified Memory Memcpy DtoD]
2.11514s  1.7600us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2ba59b84d000  [Unified Memory Memcpy DtoD]
2.11515s  3.0080us                    -               -         -         -         -  Tesla V100-PCIE         -         -           20.000000KB   0x2ba59b84e000  [Unified Memory Memcpy DtoD]
2.11515s  166.34us                    -               -         -         -         -  Tesla V100-PCIE         -         -                     4   0x2ba5b7d00000  [Unified Memory GPU page faults]
2.11515s  2.3040us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2ba59b853000  [Unified Memory Memcpy DtoD]
2.11515s  1.9520us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2ba59b854000  [Unified Memory Memcpy DtoD]
2.11515s  1.7920us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2ba59b855000  [Unified Memory Memcpy DtoD]
2.11515s  3.8400us                    -               -         -         -         -  Tesla V100-PCIE         -         -           36.000000KB   0x2ba59b856000  [Unified Memory Memcpy DtoD]
2.11516s  2.2720us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2ba59b85f000  [Unified Memory Memcpy DtoD]
2.11516s  10.944us                    -               -         -         -         -  Tesla V100-PCIE         -         -          128.000000KB   0x2ba59b860000  [Unified Memory Memcpy DtoD]
2.11519s  216.22us                    -               -         -         -         -  Tesla V100-PCIE         -         -                     7   0x2ba5eb902000  [Unified Memory GPU page faults]
2.11521s  133.15us                    -               -         -         -         -  Tesla V100-PCIE         -         -                     4   0x2ba5ff700000  [Unified Memory GPU page faults]
2.11532s  137.15us                    -               -         -         -         -  Tesla V100-PCIE         -         -                     3   0x2ba5bbd01000  [Unified Memory GPU page faults]
2.11534s  172.54us                    -               -         -         -         -  Tesla V100-PCIE         -         -                     4   0x2ba603700000  [Unified Memory GPU page faults]
2.11536s  2.0480us                    -               -         -         -         -  Tesla V100-PCIE         -         -           12.000000KB   0x2ba5fb840000  [Unified Memory Memcpy DtoD]
2.11536s  4.7040us                    -               -         -         -         -  Tesla V100-PCIE         -         -           44.000000KB   0x2ba5fb843000  [Unified Memory Memcpy DtoD]
2.11537s  2.7520us                    -               -         -         -         -  Tesla V100-PCIE         -         -            8.000000KB   0x2ba5fb84e000  [Unified Memory Memcpy DtoD]
2.11537s  1.9520us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2ba5fb850000  [Unified Memory Memcpy DtoD]
2.11537s  2.1440us                    -               -         -         -         -  Tesla V100-PCIE         -         -            8.000000KB   0x2ba5fb851000  [Unified Memory Memcpy DtoD]
2.11537s  2.3360us                    -               -         -         -         -  Tesla V100-PCIE         -         -           16.000000KB   0x2ba5fb853000  [Unified Memory Memcpy DtoD]
2.11538s  2.6880us                    -               -         -         -         -  Tesla V100-PCIE         -         -           16.000000KB   0x2ba5fb857000  [Unified Memory Memcpy DtoD]
2.11538s  2.4960us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2ba5fb85b000  [Unified Memory Memcpy DtoD]
2.11538s  2.1760us                    -               -         -         -         -  Tesla V100-PCIE         -         -           12.000000KB   0x2ba5fb85c000  [Unified Memory Memcpy DtoD]
2.11538s  2.1120us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2ba5fb85f000  [Unified Memory Memcpy DtoD]
2.11539s  1.7920us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2ba5fb860000  [Unified Memory Memcpy DtoD]
2.11539s  1.7920us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2ba5fb861000  [Unified Memory Memcpy DtoD]
2.11539s  2.8160us                    -               -         -         -         -  Tesla V100-PCIE         -         -           24.000000KB   0x2ba5fb862000  [Unified Memory Memcpy DtoD]
2.11539s  2.2720us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2ba5fb868000  [Unified Memory Memcpy DtoD]
2.11539s  8.0960us                    -               -         -         -         -  Tesla V100-PCIE         -         -           92.000000KB   0x2ba5fb869000  [Unified Memory Memcpy DtoD]
2.11541s  98.240us                    -               -         -         -         -  Tesla V100-PCIE         -         -                    10   0x2ba5ef902000  [Unified Memory GPU page faults]
2.11546s  116.74us                    -               -         -         -         -  Tesla V100-PCIE         -         -                    14   0x2ba5bfd00000  [Unified Memory GPU page faults]
2.11551s  198.91us                    -               -         -         -         -  Tesla V100-PCIE         -         -                     6   0x2ba5f3900000  [Unified Memory GPU page faults]
2.11552s  192.51us                    -               -         -         -         -  Tesla V100-PCIE         -         -                     4   0x2ba607700000  [Unified Memory GPU page faults]
2.11557s  104.38us                    -               -         -         -         -  Tesla V100-PCIE         -         -                     8   0x2ba5c3d00000  [Unified Memory GPU page faults]
2.11568s  71.104us                    -               -         -         -         -  Tesla V100-PCIE         -         -                     3   0x2ba5c7d00000  [Unified Memory GPU page faults]
2.11571s  242.69us                    -               -         -         -         -  Tesla V100-PCIE         -         -                     8   0x2ba5e7a00000  [Unified Memory GPU page faults]
2.11572s  174.40us                    -               -         -         -         -  Tesla V100-PCIE         -         -                     6   0x2ba60b700000  [Unified Memory GPU page faults]
2.11575s  283.04us                    -               -         -         -         -  Tesla V100-PCIE         -         -                    12   0x2ba56bd00000  [Unified Memory GPU page faults]
2.11589s  117.89us                    -               -         -         -         -  Tesla V100-PCIE         -         -                     8   0x2ba60f700000  [Unified Memory GPU page faults]
2.11591s  3.7760us                    -               -         -         -         -  Tesla V100-PCIE         -         -           36.000000KB   0x2ba56bd00000  [Unified Memory Memcpy DtoD]
2.11591s  2.3040us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2ba56bd09000  [Unified Memory Memcpy DtoD]
2.11592s  2.1120us                    -               -         -         -         -  Tesla V100-PCIE         -         -            8.000000KB   0x2ba56bd0a000  [Unified Memory Memcpy DtoD]
2.11592s  1.8240us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2ba56bd0c000  [Unified Memory Memcpy DtoD]
2.11592s  1.9840us                    -               -         -         -         -  Tesla V100-PCIE         -         -            8.000000KB   0x2ba56bd0d000  [Unified Memory Memcpy DtoD]
2.11592s  1.9520us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2ba56bd0f000  [Unified Memory Memcpy DtoD]
2.11592s  2.4960us                    -               -         -         -         -  Tesla V100-PCIE         -         -           16.000000KB   0x2ba56bd10000  [Unified Memory Memcpy DtoD]
2.11593s  2.2720us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2ba56bd14000  [Unified Memory Memcpy DtoD]
2.11593s  1.7920us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2ba56bd15000  [Unified Memory Memcpy DtoD]
2.11593s  2.6880us                    -               -         -         -         -  Tesla V100-PCIE         -         -           20.000000KB   0x2ba56bd16000  [Unified Memory Memcpy DtoD]
2.11593s  2.5600us                    -               -         -         -         -  Tesla V100-PCIE         -         -           12.000000KB   0x2ba56bd1b000  [Unified Memory Memcpy DtoD]
2.11594s  2.2720us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2ba56bd1e000  [Unified Memory Memcpy DtoD]
2.11594s  1.8240us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2ba56bd1f000  [Unified Memory Memcpy DtoD]
2.11594s  1.9520us                    -               -         -         -         -  Tesla V100-PCIE         -         -            8.000000KB   0x2ba56bd20000  [Unified Memory Memcpy DtoD]
2.11594s  2.8160us                    -               -         -         -         -  Tesla V100-PCIE         -         -           20.000000KB   0x2ba56bd22000  [Unified Memory Memcpy DtoD]
2.11595s  5.6320us                    -               -         -         -         -  Tesla V100-PCIE         -         -           48.000000KB   0x2ba56bd27000  [Unified Memory Memcpy DtoD]
2.11595s  2.3040us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2ba56bd33000  [Unified Memory Memcpy DtoD]
2.11595s  5.9200us                    -               -         -         -         -  Tesla V100-PCIE         -         -           60.000000KB   0x2ba56bd34000  [Unified Memory Memcpy DtoD]
2.11596s  2.5600us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2ba56bd43000  [Unified Memory Memcpy DtoD]
2.11596s  102.59us                    -               -         -         -         -  Tesla V100-PCIE         -         -                    14   0x2ba5eba00000  [Unified Memory GPU page faults]
2.11596s  4.4480us                    -               -         -         -         -  Tesla V100-PCIE         -         -           44.000000KB   0x2ba56bd44000  [Unified Memory Memcpy DtoD]
2.11597s  2.3360us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2ba56bd4f000  [Unified Memory Memcpy DtoD]
2.11597s  55.680us                    -               -         -         -         -  Tesla V100-PCIE         -         -          704.000000KB   0x2ba56bd50000  [Unified Memory Memcpy DtoD]
2.11603s  201.66us                    -               -         -         -         -  Tesla V100-PCIE         -         -                     2   0x2ba50bd75000  [Unified Memory GPU page faults]
2.11607s  60.832us                    -               -         -         -         -  Tesla V100-PCIE         -         -                     4   0x2ba5f3a00000  [Unified Memory GPU page faults]
2.11610s  2.5920us                    -               -         -         -         -  Tesla V100-PCIE         -         -           20.000000KB   0x2ba50bd70000  [Unified Memory Memcpy DtoD]
2.11610s  2.2400us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2ba50bd75000  [Unified Memory Memcpy DtoD]
2.11610s  44.608us                    -               -         -         -         -  Tesla V100-PCIE         -         -          552.000000KB   0x2ba50bd76000  [Unified Memory Memcpy DtoD]
2.11618s  46.464us                    -               -         -         -         -  Tesla V100-PCIE         -         -          576.000000KB   0x2ba5cbd70000  [Unified Memory Memcpy DtoD]
2.11624s  129.12us                    -               -         -         -         -  Tesla V100-PCIE         -         -                     4   0x2ba5b7e10000  [Unified Memory GPU page faults]
2.11637s  51.776us                    -               -         -         -         -  Tesla V100-PCIE         -         -                     2   0x2ba5bbe11000  [Unified Memory GPU page faults]
2.11642s  82.848us                    -               -         -         -         -  Tesla V100-PCIE         -         -                    20   0x2ba5bfe00000  [Unified Memory GPU page faults]
2.11650s  115.39us                    -               -         -         -         -  Tesla V100-PCIE         -         -                     4   0x2ba5b7e80000  [Unified Memory GPU page faults]
2.11662s  112.10us                    -               -         -         -         -  Tesla V100-PCIE         -         -                     4   0x2ba5bbe81000  [Unified Memory GPU page faults]
2.11673s  169.82us                    -               -         -         -         -  Tesla V100-PCIE         -         -                    23   0x2ba5b7f00000  [Unified Memory GPU page faults]
2.11691s  122.46us                    -               -         -         -         -  Tesla V100-PCIE         -         -                     2   0x2ba5bbf01000  [Unified Memory GPU page faults]
2.11703s  69.376us                    -               -         -         -         -  Tesla V100-PCIE         -         -                     2   0x2ba5bff01000  [Unified Memory GPU page faults]
2.11710s  92.768us                    -               -         -         -         -  Tesla V100-PCIE         -         -                    12   0x2ba5c3f00000  [Unified Memory GPU page faults]
2.11720s  120.06us                    -               -         -         -         -  Tesla V100-PCIE         -         -                     6   0x2ba5c7f00000  [Unified Memory GPU page faults]
2.11967s  81.348ms          (65535 1 1)       (128 1 1)        16        0B        0B  Tesla V100-PCIE         3        52                     -                -  main_80_gpu [570]
2.11969s  639.30us                    -               -         -         -         -  Tesla V100-PCIE         -         -                     7   0x2ba59b871000  [Unified Memory GPU page faults]
2.11973s  77.835ms          (65535 1 1)       (128 1 1)        16        0B        0B  Tesla V100-PCIE         4        50                     -                -  main_80_gpu [571]
2.11975s  815.33us                    -               -         -         -         -  Tesla V100-PCIE         -         -                    10   0x2ba583af0000  [Unified Memory GPU page faults]
2.11980s  77.947ms          (65535 1 1)       (128 1 1)        16        0B        0B  Tesla V100-PCIE         2        51                     -                -  main_80_gpu [572]
2.11982s  36.032us                    -               -         -         -         -  Tesla V100-PCIE         -         -          452.000000KB   0x2ba59b800000  [Unified Memory Memcpy DtoD]
2.11982s  533.86us                    -               -         -         -         -  Tesla V100-PCIE         -         -                    18   0x2ba5cbd78000  [Unified Memory GPU page faults]
2.11985s  2.3680us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2ba59b871000  [Unified Memory Memcpy DtoD]
2.11986s  5.2480us                    -               -         -         -         -  Tesla V100-PCIE         -         -           56.000000KB   0x2ba59b872000  [Unified Memory Memcpy DtoD]
2.11990s  74.543ms          (65535 1 1)       (128 1 1)        16        0B        0B  Tesla V100-PCIE         1        53                     -                -  main_80_gpu [574]
2.11993s  386.82us                    -               -         -         -         -  Tesla V100-PCIE         -         -                    13   0x2ba614000000  [Unified Memory GPU page faults]
2.12006s  75.904us                    -               -         -         -         -  Tesla V100-PCIE         -         -          960.000000KB   0x2ba583a00000  [Unified Memory Memcpy DtoH]
2.12013s  6.2400us                    -               -         -         -         -  Tesla V100-PCIE         -         -           44.000000KB   0x2ba583af0000  [Unified Memory Memcpy DtoH]
2.12014s  2.6240us                    -               -         -         -         -  Tesla V100-PCIE         -         -           12.000000KB   0x2ba583afb000  [Unified Memory Memcpy DtoH]
2.12014s  2.1440us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2ba583afe000  [Unified Memory Memcpy DtoH]
2.12014s  2.0800us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2ba583aff000  [Unified Memory Memcpy DtoH]
2.12015s  83.520us                    -               -         -         -         -  Tesla V100-PCIE         -         -          960.000000KB   0x2ba583a00000  [Unified Memory Memcpy HtoD]
2.12023s  5.9840us                    -               -         -         -         -  Tesla V100-PCIE         -         -           44.000000KB   0x2ba583af0000  [Unified Memory Memcpy HtoD]
2.12024s  4.0640us                    -               -         -         -         -  Tesla V100-PCIE         -         -           12.000000KB   0x2ba583afb000  [Unified Memory Memcpy HtoD]
2.12024s  3.3600us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2ba583afe000  [Unified Memory Memcpy HtoD]
2.12025s  2.6880us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2ba583aff000  [Unified Memory Memcpy HtoD]
2.12027s  33.600us                    -               -         -         -         -  Tesla V100-PCIE         -         -          416.000000KB   0x2ba5fb800000  [Unified Memory Memcpy DtoD]
2.12030s  4.9600us                    -               -         -         -         -  Tesla V100-PCIE         -         -           44.000000KB   0x2ba5fb868000  [Unified Memory Memcpy DtoD]
2.12030s  3.9040us                    -               -         -         -         -  Tesla V100-PCIE         -         -           32.000000KB   0x2ba5cbd70000  [Unified Memory Memcpy DtoD]
2.12030s  2.7840us                    -               -         -         -         -  Tesla V100-PCIE         -         -           12.000000KB   0x2ba5fb873000  [Unified Memory Memcpy DtoD]
2.12031s  5.2800us                    -               -         -         -         -  Tesla V100-PCIE         -         -           44.000000KB   0x2ba5cbd78000  [Unified Memory Memcpy DtoD]
2.12031s  2.4000us                    -               -         -         -         -  Tesla V100-PCIE         -         -           12.000000KB   0x2ba5fb876000  [Unified Memory Memcpy DtoD]
2.12031s  2.6240us                    -               -         -         -         -  Tesla V100-PCIE         -         -           16.000000KB   0x2ba5fb879000  [Unified Memory Memcpy DtoD]
2.12031s  2.8800us                    -               -         -         -         -  Tesla V100-PCIE         -         -           12.000000KB   0x2ba5cbd83000  [Unified Memory Memcpy DtoD]
2.12031s  2.6240us                    -               -         -         -         -  Tesla V100-PCIE         -         -           12.000000KB   0x2ba5fb87d000  [Unified Memory Memcpy DtoD]
2.12031s  2.2080us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2ba5cbd86000  [Unified Memory Memcpy DtoD]
2.12031s  55.392us                    -               -         -         -         -  Tesla V100-PCIE         -         -                     4   0x2ba614040000  [Unified Memory GPU page faults]
